,Lat,Long,-,Alt,dayNo,Date,Time,datetime,Transportation Mode,x,y
0,39.985596,116.352909,0,-139,39611.1712847222,2008-06-12,04:06:39,2008-06-12 04:06:39,-,1322.25302387829,1012.991890438151
1,39.98527,116.352831,0,-34,39611.1713425926,2008-06-12,04:06:44,2008-06-12 04:06:44,-,1315.608394113635,976.7517507045831
2,39.985256,116.352748,0,-10,39611.171400463,2008-06-12,04:06:49,2008-06-12 04:06:49,-,1308.5378265459456,975.1954256550902
3,39.985257,116.352744,0,30,39611.1714583333,2008-06-12,04:06:54,2008-06-12 04:06:54,-,1308.1970763002498,975.3065917298849
4,39.985257,116.352744,0,30,39611.1714930556,2008-06-12,04:06:57,2008-06-12 04:06:57,-,1308.1970763002498,975.3065917298849
5,39.98526500000001,116.352746,0,32,39611.1715162037,2008-06-12,04:06:59,2008-06-12 04:06:59,-,1308.3674514230977,976.1959203313153
6,39.985288,116.35276100000002,0,18,39611.1715740741,2008-06-12,04:07:04,2008-06-12 04:07:04,-,1309.6452648401169,978.7527400506453
7,39.98535,116.352803,0,-10,39611.1716319444,2008-06-12,04:07:09,2008-06-12 04:07:09,-,1313.2231424046854,985.6450366545262
8,39.985432,116.352839,0,-43,39611.1716898148,2008-06-12,04:07:14,2008-06-12 04:07:14,-,1316.2898946028297,994.7606546690124
9,39.985491,116.352878,0,-74,39611.1717476852,2008-06-12,04:07:19,2008-06-12 04:07:19,-,1319.6122094851755,1001.3194529424977
10,39.985534,116.352921,0,-86,39611.1718055556,2008-06-12,04:07:24,2008-06-12 04:07:24,-,1323.2752746109577,1006.0995940289537
11,39.985474,116.352948,0,-66,39611.1718634259,2008-06-12,04:07:29,2008-06-12 04:07:29,-,1325.5753387605223,999.4296297159676
12,39.985474,116.352948,0,-66,39611.1718981481,2008-06-12,04:07:32,2008-06-12 04:07:32,-,1325.5753387605223,999.4296297159676
13,39.985475,116.35295,0,-57,39611.1719212963,2008-06-12,04:07:34,2008-06-12 04:07:34,-,1325.7457138833533,999.5407957879695
14,39.985442,116.352981,0,-38,39611.1719791667,2008-06-12,04:07:39,2008-06-12 04:07:39,-,1328.3865282763747,995.872315395955
15,39.985405,116.352998,0,-23,39611.172037037,2008-06-12,04:07:44,2008-06-12 04:07:44,-,1329.8347168160744,991.759170697817
16,39.98539,116.35303,0,-13,39611.1720949074,2008-06-12,04:07:49,2008-06-12 04:07:49,-,1332.560718770446,990.0916795994589
17,39.98475300000001,116.35301499999998,0,131,39611.1725578704,2008-06-12,04:08:29,2008-06-12 04:08:29,-,1331.282905351427,919.2788882766805
18,39.984782,116.352955,0,146,39611.172615740696,2008-06-12,04:08:34,2008-06-12 04:08:34,-,1326.1716516882625,922.5027046337539
19,39.984975,116.353099,0,174,39611.1726736111,2008-06-12,04:08:39,2008-06-12 04:08:39,-,1338.4386604839392,943.9577580546002
20,39.985052,116.353141,0,170,39611.1727314815,2008-06-12,04:08:44,2008-06-12 04:08:44,-,1342.0165380479161,952.5175460746918
21,39.985057,116.353098,0,170,39611.172789351804,2008-06-12,04:08:49,2008-06-12 04:08:49,-,1338.3534729225296,953.0733764623103
22,39.985074,116.35306,0,168,39611.1728472222,2008-06-12,04:08:54,2008-06-12 04:08:54,-,1335.1163456019528,954.9631997803633
23,39.985075,116.353011,0,167,39611.1729050926,2008-06-12,04:08:59,2008-06-12 04:08:59,-,1330.9421551079433,955.0743658581965
24,39.985096,116.352948,0,165,39611.172962963,2008-06-12,04:09:04,2008-06-12 04:09:04,-,1325.5753387605223,957.4088534798341
25,39.985061,116.3528,0,159,39611.1730208333,2008-06-12,04:09:09,2008-06-12 04:09:09,-,1312.9675797204206,953.5180407730231
26,39.985013,116.35268700000002,0,158,39611.1730787037,2008-06-12,04:09:14,2008-06-12 04:09:14,-,1303.3413853206912,948.1820690351849
27,39.985013,116.352622,0,154,39611.1731365741,2008-06-12,04:09:19,2008-06-12 04:09:19,-,1297.8041938474016,948.1820690351849
28,39.985036,116.352552,0,153,39611.173194444396,2008-06-12,04:09:24,2008-06-12 04:09:24,-,1291.8410645711158,950.7388888301807
29,39.985093,116.352458,0,155,39611.1732523148,2008-06-12,04:09:29,2008-06-12 04:09:29,-,1283.8334338266902,957.0753552485174
30,39.985037,116.352393,0,158,39611.1733101852,2008-06-12,04:09:34,2008-06-12 04:09:34,-,1278.2962423571316,950.8500549077935
31,39.985022,116.352278,0,161,39611.1733680556,2008-06-12,04:09:39,2008-06-12 04:09:39,-,1268.4996728283154,949.1825637387199
32,39.985059,116.35223,0,154,39611.173425925896,2008-06-12,04:09:44,2008-06-12 04:09:44,-,1264.4106698963526,953.2957086176923
33,39.985033,116.352194,0,151,39611.1734837963,2008-06-12,04:09:49,2008-06-12 04:09:49,-,1261.3439176951526,950.4053905965582
34,39.985057,116.35206,0,146,39611.1735416667,2008-06-12,04:09:54,2008-06-12 04:09:54,-,1249.9287845065257,953.0733764623103
35,39.985069,116.351962,0,149,39611.173599537,2008-06-12,04:09:59,2008-06-12 04:09:59,-,1241.5804035187723,954.4073693938336
36,39.985123,116.351941,0,153,39611.1736574074,2008-06-12,04:10:04,2008-06-12 04:10:04,-,1239.7914647347043,960.4103375579095
37,39.98518,116.351917,0,151,39611.1737152778,2008-06-12,04:10:09,2008-06-12 04:10:09,-,1237.7469632684158,966.7468039127178
38,39.985259,116.35188,0,152,39611.1737731481,2008-06-12,04:10:14,2008-06-12 04:10:14,-,1234.595023505315,975.5289238801425
39,39.985317,116.351826,0,150,39611.1738310185,2008-06-12,04:10:19,2008-06-12 04:10:19,-,1229.9948952060065,981.9765562103744
40,39.985329,116.351723,0,148,39611.1738888889,2008-06-12,04:10:24,2008-06-12 04:10:24,-,1221.2205764100397,983.310549101221
41,39.985314,116.351625,0,146,39611.1739467593,2008-06-12,04:10:29,2008-06-12 04:10:29,-,1212.8721954188406,981.6430579875515
42,39.985304,116.351519,0,147,39611.174004629596,2008-06-12,04:10:34,2008-06-12 04:10:34,-,1203.842313937665,980.5313972435035
43,39.985354,116.351456,0,142,39611.1740625,2008-06-12,04:10:39,2008-06-12 04:10:39,-,1198.475497586507,986.0897009502246
44,39.985347,116.351347,0,139,39611.1741203704,2008-06-12,04:10:44,2008-06-12 04:10:44,-,1189.1900534223864,985.3115384329714
45,39.985339,116.351266,0,138,39611.1741782407,2008-06-12,04:10:49,2008-06-12 04:10:49,-,1182.2898609706576,984.422209842066
46,39.985336,116.35119,0,133,39611.174236111096,2008-06-12,04:10:54,2008-06-12 04:10:54,-,1175.8156063239414,984.0887116193816
47,39.98532,116.351083,0,130,39611.1742939815,2008-06-12,04:10:59,2008-06-12 04:10:59,-,1166.7005372795525,982.3100544330822
48,39.985326,116.350991,0,126,39611.174351851805,2008-06-12,04:11:04,2008-06-12 04:11:04,-,1158.8632816527925,982.9770508788592
49,39.98533,116.350905,0,125,39611.1744097222,2008-06-12,04:11:09,2008-06-12 04:11:09,-,1151.537151394695,983.4217151750804
50,39.985335,116.350814,0,124,39611.174467592595,2008-06-12,04:11:14,2008-06-12 04:11:14,-,1143.7850833288385,983.977545545599
51,39.985322,116.350725,0,129,39611.174525463,2008-06-12,04:11:19,2008-06-12 04:11:19,-,1136.2033903856875,982.5323865810188
52,39.985319,116.350624,0,126,39611.1745833333,2008-06-12,04:11:24,2008-06-12 04:11:24,-,1127.599446706362,982.1988883583878
53,39.985313,116.350532,0,126,39611.1746412037,2008-06-12,04:11:29,2008-06-12 04:11:29,-,1119.7621910802518,981.5318919127799
54,39.985307,116.350439,0,123,39611.1746990741,2008-06-12,04:11:34,2008-06-12 04:11:34,-,1111.8397478901645,980.8648954667111
55,39.985321,116.350328,0,126,39611.1747569444,2008-06-12,04:11:39,2008-06-12 04:11:39,-,1102.3839286011712,982.4212205070569
56,39.985323,116.350216,0,127,39611.174814814796,2008-06-12,04:11:44,2008-06-12 04:11:44,-,1092.842921748064,982.643552655675
57,39.985268,116.350135,0,126,39611.1748726852,2008-06-12,04:11:49,2008-06-12 04:11:49,-,1085.942729290892,976.5294185546071
58,39.985258,116.350037,0,127,39611.1749305556,2008-06-12,04:11:54,2008-06-12 04:11:54,-,1077.5943482962373,975.4177578053736
59,39.98526500000001,116.349947,0,127,39611.1749884259,2008-06-12,04:11:59,2008-06-12 04:11:59,-,1069.9274677891515,976.1959203313153
60,39.985261,116.349843,0,130,39611.175046296295,2008-06-12,04:12:04,2008-06-12 04:12:04,-,1061.0679614246835,975.7512560303489
61,39.985245,116.349771,0,135,39611.1751041667,2008-06-12,04:12:09,2008-06-12 04:12:09,-,1054.9344570181352,973.9725988286768
62,39.985219,116.34966,0,138,39611.175162037005,2008-06-12,04:12:14,2008-06-12 04:12:14,-,1045.4786377244604,971.0822808687883
63,39.985215,116.349571,0,141,39611.1752199074,2008-06-12,04:12:19,2008-06-12 04:12:19,-,1037.8969447777874,970.6376165661719
64,39.9852,116.34947,0,150,39611.175277777795,2008-06-12,04:12:24,2008-06-12 04:12:24,-,1029.2930010966625,968.970125431303
65,39.985192,116.349407,0,148,39611.1753356481,2008-06-12,04:12:29,2008-06-12 04:12:29,-,1023.9261847409849,968.0807968239183
66,39.985186,116.349301,0,153,39611.1753935185,2008-06-12,04:12:34,2008-06-12 04:12:34,-,1014.8963032515773,967.4138003685487
67,39.985188,116.349208,0,159,39611.1754513889,2008-06-12,04:12:39,2008-06-12 04:12:39,-,1006.9738600598307,967.6361325206254
68,39.985187,116.3491,0,168,39611.1755092593,2008-06-12,04:12:44,2008-06-12 04:12:44,-,997.7736034488082,967.5249664449472
69,39.985193,116.34901,0,167,39611.1755671296,2008-06-12,04:12:49,2008-06-12 04:12:49,-,990.1067229389818,968.1919629009468
70,39.985177,116.348919,0,173,39611.175625,2008-06-12,04:12:54,2008-06-12 04:12:54,-,982.3546548651743,966.4133056846296
71,39.985167,116.348829,0,178,39611.1756828704,2008-06-12,04:12:59,2008-06-12 04:12:59,-,974.6877743548429,965.3016449230311
72,39.985161,116.348741,0,186,39611.1757407407,2008-06-12,04:13:04,2008-06-12 04:13:04,-,967.191268967398,964.6346484657399
73,39.985161,116.348655,0,187,39611.1757986111,2008-06-12,04:13:09,2008-06-12 04:13:09,-,959.8651387006894,964.6346484657399
74,39.985155,116.348559,0,186,39611.175856481495,2008-06-12,04:13:14,2008-06-12 04:13:14,-,951.687132822368,963.9676520079876
75,39.985121,116.348465,0,191,39611.1759143519,2008-06-12,04:13:19,2008-06-12 04:13:19,-,943.6795020669218,960.1880054041674
76,39.98511,116.348359,0,193,39611.175972222205,2008-06-12,04:13:24,2008-06-12 04:13:24,-,934.6496205766078,958.9651785587303
77,39.985113,116.348273,0,192,39611.176030092596,2008-06-12,04:13:29,2008-06-12 04:13:29,-,927.3234903089211,959.2986767893933
