,Lat,Long,-,Alt,dayNo,Date,Time,datetime,Transportation Mode,x,y
0,39.985462,116.288493,0,148,39691.3139814815,2008-08-31,07:32:08,2008-08-31 07:32:08,-,-4165.188877612311,998.0956368474118
1,39.985462,116.288493,0,148,39691.3140046296,2008-08-31,07:32:10,2008-08-31 07:32:10,-,-4165.188877612311,998.0956368474118
2,39.985217,116.288377,0,131,39691.317037037,2008-08-31,07:36:32,2008-08-31 07:36:32,-,-4175.07063436509,970.8599487175059
3,39.985206,116.288349,0,131,39691.3170601852,2008-08-31,07:36:34,2008-08-31 07:36:34,-,-4177.455885992864,969.6371218855966
4,39.9852,116.288328,0,129,39691.3170833333,2008-08-31,07:36:36,2008-08-31 07:36:36,-,-4179.2448247152515,968.970125431303
5,39.985199,116.288297,0,129,39691.317106481496,2008-08-31,07:36:38,2008-08-31 07:36:38,-,-4181.8856390183855,968.8589593557784
6,39.985194,116.288271,0,129,39691.3171296296,2008-08-31,07:36:40,2008-08-31 07:36:40,-,-4184.100515531012,968.3031289758413
7,39.985189,116.288247,0,130,39691.317152777796,2008-08-31,07:36:42,2008-08-31 07:36:42,-,-4186.145016926538,967.7472985962911
8,39.985185,116.288223,0,130,39691.3171759259,2008-08-31,07:36:44,2008-08-31 07:36:44,-,-4188.189518321988,967.3026342928447
9,39.985179,116.28821299999998,0,128,39691.3171990741,2008-08-31,07:36:46,2008-08-31 07:36:46,-,-4189.041393907016,966.6356378369369
10,39.985175,116.288204,0,126,39691.317222222206,2008-08-31,07:36:48,2008-08-31 07:36:48,-,-4189.8080819291945,966.1909735322708
11,39.98517800000001,116.288193,0,127,39691.3172453704,2008-08-31,07:36:50,2008-08-31 07:36:50,-,-4190.745145068361,966.5244717618504
12,39.98518,116.288181,0,126,39691.3172685185,2008-08-31,07:36:52,2008-08-31 07:36:52,-,-4191.76739576601,966.7468039127178
13,39.98517,116.288171,0,125,39691.3172916667,2008-08-31,07:36:54,2008-08-31 07:36:54,-,-4192.619271346648,965.6351431515036
14,39.985165,116.28816299999998,0,126,39691.3173148148,2008-08-31,07:36:56,2008-08-31 07:36:56,-,-4193.3007718146155,965.0793127711235
15,39.98516,116.288152,0,128,39691.317337962995,2008-08-31,07:36:58,2008-08-31 07:36:58,-,-4194.237834953723,964.5234823897157
16,39.985155,116.288149,0,128,39691.3173611111,2008-08-31,07:37:00,2008-08-31 07:37:00,-,-4194.493397627038,963.9676520079876
