,Lat,Long,-,Alt,dayNo,Date,Time,datetime,Transportation Mode,x,y
0,39.974415,116.327822,0,167,39692.4846527778,2008-09-01,11:37:54,2008-09-01 11:37:54,-,-814.8473269757098,-229.9567469437199
1,39.97444,116.327838,0,169,39692.4846759259,2008-09-01,11:37:56,2008-09-01 11:37:56,-,-813.4843259963333,-227.17759159947732
2,39.974465,116.327863,0,169,39692.4846990741,2008-09-01,11:37:58,2008-09-01 11:37:58,-,-811.3546369645543,-224.39843626253355
3,39.974493,116.327872,0,168,39692.4847222222,2008-09-01,11:38:00,2008-09-01 11:38:00,-,-810.5879489121564,-221.28578229480252
4,39.974504,116.327894,0,167,39692.4847453704,2008-09-01,11:38:02,2008-09-01 11:38:02,-,-808.7138225630455,-220.06295395331168
5,39.974516,116.327903,0,165,39692.4847685185,2008-09-01,11:38:04,2008-09-01 11:38:04,-,-807.9471345106406,-218.7289594009829
6,39.974522,116.327914,0,161,39692.4847916667,2008-09-01,11:38:06,2008-09-01 11:38:06,-,-807.0100713371618,-218.0619621255102
7,39.974532,116.327926,0,158,39692.4848148148,2008-09-01,11:38:08,2008-09-01 11:38:08,-,-805.98782060206,-216.95030000027575
8,39.974545,116.327917,0,154,39692.484837963,2008-09-01,11:38:10,2008-09-01 11:38:10,-,-806.7545086544706,-215.50513923952735
9,39.974555,116.327919,0,150,39692.4848611111,2008-09-01,11:38:12,2008-09-01 11:38:12,-,-806.584133531231,-214.393477117239
10,39.97456500000001,116.327912,0,146,39692.4848842593,2008-09-01,11:38:14,2008-09-01 11:38:14,-,-807.180446460401,-213.2818149955245
11,39.974591,116.327892,0,143,39692.4849074074,2008-09-01,11:38:16,2008-09-01 11:38:16,-,-808.8841976862839,-210.39149348859738
12,39.97461,116.327892,0,141,39692.4849305556,2008-09-01,11:38:18,2008-09-01 11:38:18,-,-808.8841976862839,-208.27933546896452
13,39.974617,116.327897,0,140,39692.4849537037,2008-09-01,11:38:20,2008-09-01 11:38:20,-,-808.4582598803557,-207.5011719889151
14,39.974636,116.327895,0,136,39692.4849768518,2008-09-01,11:38:22,2008-09-01 11:38:22,-,-808.6286350035941,-205.3890139756101
15,39.974642,116.327896,0,134,39692.485,2008-09-01,11:38:24,2008-09-01 11:38:24,-,-808.5434474419751,-204.72201670865311
16,39.97465,116.327905,0,131,39692.4850231481,2008-09-01,11:38:26,2008-09-01 11:38:26,-,-807.7767593895694,-203.8326870215087
17,39.974654,116.327908,0,130,39692.4850462963,2008-09-01,11:38:28,2008-09-01 11:38:28,-,-807.5211967068786,-203.38802217753675
18,39.974667,116.327927,0,127,39692.485069444396,2008-09-01,11:38:30,2008-09-01 11:38:30,-,-805.9026330404404,-201.94286143781127
19,39.974678,116.327938,0,125,39692.4850925926,2008-09-01,11:38:32,2008-09-01 11:38:32,-,-804.9655698669546,-200.72003312013064
20,39.974684,116.327954,0,125,39692.485115740696,2008-09-01,11:38:34,2008-09-01 11:38:34,-,-803.6025688853637,-200.05303585640158
21,39.974701,116.32796299999998,0,122,39692.4851388889,2008-09-01,11:38:36,2008-09-01 11:38:36,-,-802.83588083728,-198.16321028010805
22,39.974697,116.327966,0,122,39692.485162037,2008-09-01,11:38:38,2008-09-01 11:38:38,-,-802.5803181502499,-198.6078751216718
23,39.974697,116.327962,0,122,39692.4851851852,2008-09-01,11:38:40,2008-09-01 11:38:40,-,-802.9210683967333,-198.6078751216718
24,39.974696,116.327962,0,121,39692.4852083333,2008-09-01,11:38:42,2008-09-01 11:38:42,-,-802.9210683967333,-198.71904133174118
25,39.974699,116.32796100000002,0,120,39692.4852314815,2008-09-01,11:38:44,2008-09-01 11:38:44,-,-803.0062559561862,-198.3855427008643
26,39.974729,116.327954,0,120,39692.4852546296,2008-09-01,11:38:46,2008-09-01 11:38:46,-,-803.6025688853637,-195.05055639702192
27,39.974754,116.327969,0,119,39692.4852777778,2008-09-01,11:38:48,2008-09-01 11:38:48,-,-802.3247554675545,-192.27140115404075
28,39.974785,116.327966,0,118,39692.485300925895,2008-09-01,11:38:50,2008-09-01 11:38:50,-,-802.5803181502499,-188.8252486623918
29,39.974797,116.327975,0,118,39692.4853240741,2008-09-01,11:38:52,2008-09-01 11:38:52,-,-801.8136300999957,-187.49125415184224
30,39.974832,116.327952,0,118,39692.4853472222,2008-09-01,11:38:54,2008-09-01 11:38:54,-,-803.7729440086047,-183.6004368438311
31,39.974835,116.327951,0,118,39692.4853703704,2008-09-01,11:38:56,2008-09-01 11:38:56,-,-803.8581315702253,-183.26693821818046
32,39.974839,116.327953,0,118,39692.4853935185,2008-09-01,11:38:58,2008-09-01 11:38:58,-,-803.6877564491518,-182.8222733829804
33,39.97487,116.327969,0,117,39692.4854166667,2008-09-01,11:39:00,2008-09-01 11:39:00,-,-802.3247554675545,-179.3761209257916
34,39.974932,116.32796,0,116,39692.4854398148,2008-09-01,11:39:02,2008-09-01 11:39:02,-,-803.0914435178072,-172.4838160469295
35,39.97502100000001,116.327953,0,115,39692.485462963,2008-09-01,11:39:04,2008-09-01 11:39:04,-,-803.6877564491518,-162.5900236452163
36,39.97505,116.327966,0,114,39692.4854861111,2008-09-01,11:39:06,2008-09-01 11:39:06,-,-802.5803181502499,-159.36620367276984
37,39.975051,116.327974,0,113,39692.4855092593,2008-09-01,11:39:08,2008-09-01 11:39:08,-,-801.8988176616168,-159.25503746723496
38,39.975051,116.327985,0,112,39692.4855324074,2008-09-01,11:39:10,2008-09-01 11:39:10,-,-800.9617544859508,-159.25503746723496
39,39.975101,116.327985,0,116,39692.4855555556,2008-09-01,11:39:12,2008-09-01 11:39:12,-,-800.9617544859508,-153.69672719268283
40,39.97512,116.327981,0,118,39692.4855787037,2008-09-01,11:39:14,2008-09-01 11:39:14,-,-801.3025047324361,-151.58456929788105
41,39.975123,116.327981,0,118,39692.485601851804,2008-09-01,11:39:16,2008-09-01 11:39:16,-,-801.3025047324361,-151.2510706825907
42,39.975126,116.32798,0,118,39692.485625,2008-09-01,11:39:18,2008-09-01 11:39:18,-,-801.3876922940574,-150.91757206812275
