,Lat,Long,-,Alt,dayNo,Date,Time,datetime,Transportation Mode,x,y
0,39.98585,116.350498,0,165,39604.3613773148,2008-06-05,08:40:23,2008-06-05 08:40:23,bus,1116.8658139997838,1041.2280719858707
1,39.98585,116.350497,0,165,39604.361400463,2008-06-05,08:40:25,2008-06-05 08:40:25,bus,1116.7806264382739,1041.2280719858707
2,39.98585,116.350494,0,165,39604.361423611095,2008-06-05,08:40:27,2008-06-05 08:40:27,bus,1116.5250637559125,1041.2280719858707
3,39.985851,116.350493,0,165,39604.3614467593,2008-06-05,08:40:29,2008-06-05 08:40:29,bus,1116.4398761944028,1041.3392380530556
4,39.985851,116.350492,0,165,39604.3614699074,2008-06-05,08:40:31,2008-06-05 08:40:31,bus,1116.354688632893,1041.3392380530556
5,39.985851,116.350494,0,165,39604.3614930556,2008-06-05,08:40:33,2008-06-05 08:40:33,bus,1116.5250637559125,1041.3392380530556
6,39.985851,116.350496,0,165,39604.3615162037,2008-06-05,08:40:35,2008-06-05 08:40:35,bus,1116.695438878932,1041.3392380530556
7,39.985851,116.350495,0,165,39604.361539351805,2008-06-05,08:40:37,2008-06-05 08:40:37,bus,1116.6102513152546,1041.3392380530556
8,39.985852,116.350492,0,165,39604.3615625,2008-06-05,08:40:39,2008-06-05 08:40:39,bus,1116.354688632893,1041.4504041209348
9,39.985852,116.35048799999998,0,165,39604.3615856481,2008-06-05,08:40:41,2008-06-05 08:40:41,bus,1116.0139383868534,1041.4504041209348
10,39.985852,116.350482,0,165,39604.3616087963,2008-06-05,08:40:43,2008-06-05 08:40:43,bus,1115.5028130221283,1041.4504041209348
11,39.985852,116.350478,0,165,39604.3616319444,2008-06-05,08:40:45,2008-06-05 08:40:45,bus,1115.1620627760874,1041.4504041209348
12,39.985852,116.350476,0,165,39604.361655092594,2008-06-05,08:40:47,2008-06-05 08:40:47,bus,1114.9916876552343,1041.4504041209348
13,39.985852,116.350473,0,165,39604.3616782407,2008-06-05,08:40:49,2008-06-05 08:40:49,bus,1114.736124970703,1041.4504041209348
14,39.985852,116.350472,0,165,39604.3617013889,2008-06-05,08:40:51,2008-06-05 08:40:51,bus,1114.6509374091925,1041.4504041209348
15,39.98585300000001,116.35047,0,165,39604.361724537004,2008-06-05,08:40:53,2008-06-05 08:40:53,bus,1114.480562288339,1041.561570189508
16,39.98585300000001,116.35047,0,165,39604.3617476852,2008-06-05,08:40:55,2008-06-05 08:40:55,bus,1114.480562288339,1041.561570189508
17,39.985854,116.35047,0,165,39604.3617708333,2008-06-05,08:40:57,2008-06-05 08:40:57,bus,1114.480562288339,1041.6727362559475
18,39.985854,116.350467,0,165,39604.3617939815,2008-06-05,08:40:59,2008-06-05 08:40:59,bus,1114.224999603807,1041.6727362559475
19,39.985854,116.350467,0,165,39604.3618171296,2008-06-05,08:41:01,2008-06-05 08:41:01,bus,1114.224999603807,1041.6727362559475
20,39.985854,116.350467,0,165,39604.3618402778,2008-06-05,08:41:03,2008-06-05 08:41:03,bus,1114.224999603807,1041.6727362559475
21,39.985854,116.350467,0,165,39604.3618634259,2008-06-05,08:41:05,2008-06-05 08:41:05,bus,1114.224999603807,1041.6727362559475
22,39.985854,116.350468,0,165,39604.3618865741,2008-06-05,08:41:07,2008-06-05 08:41:07,bus,1114.3101871653178,1041.6727362559475
23,39.985855,116.350467,0,165,39604.3619097222,2008-06-05,08:41:09,2008-06-05 08:41:09,bus,1114.224999603807,1041.7839023230813
24,39.985855,116.350464,0,165,39604.3619328704,2008-06-05,08:41:11,2008-06-05 08:41:11,bus,1113.9694369192748,1041.7839023230813
25,39.985855,116.35046,0,165,39604.3619560185,2008-06-05,08:41:13,2008-06-05 08:41:13,bus,1113.628686675399,1041.7839023230813
26,39.98585300000001,116.350457,0,165,39604.3619791667,2008-06-05,08:41:15,2008-06-05 08:41:15,bus,1113.3731239930335,1041.561570189508
27,39.985858,116.350452,0,165,39604.3620023148,2008-06-05,08:41:17,2008-06-05 08:41:17,bus,1112.9471861854781,1042.1174005251123
28,39.985858,116.350452,0,165,39604.362025463,2008-06-05,08:41:19,2008-06-05 08:41:19,bus,1112.9471861854781,1042.1174005251123
29,39.98585900000001,116.350455,0,165,39604.362048611096,2008-06-05,08:41:21,2008-06-05 08:41:21,bus,1113.2027488700114,1042.2285665936088
30,39.98585900000001,116.350456,0,165,39604.3620717593,2008-06-05,08:41:23,2008-06-05 08:41:23,bus,1113.2879364293549,1042.2285665936088
31,39.98585900000001,116.350454,0,165,39604.3620949074,2008-06-05,08:41:25,2008-06-05 08:41:25,bus,1113.1175613085004,1042.2285665936088
32,39.98586,116.350453,0,165,39604.3621180556,2008-06-05,08:41:27,2008-06-05 08:41:27,bus,1113.0323737469892,1042.3397326599713
33,39.98586,116.35045,0,165,39604.3621412037,2008-06-05,08:41:29,2008-06-05 08:41:29,bus,1112.7768110624554,1042.3397326599713
34,39.98585900000001,116.350447,0,165,39604.3621643518,2008-06-05,08:41:31,2008-06-05 08:41:31,bus,1112.521248380089,1042.2285665936088
35,39.98585900000001,116.350445,0,165,39604.3621875,2008-06-05,08:41:33,2008-06-05 08:41:33,bus,1112.350873257066,1042.2285665936088
36,39.98585900000001,116.350442,0,165,39604.3622106481,2008-06-05,08:41:35,2008-06-05 08:41:35,bus,1112.0953105746992,1042.2285665936088
37,39.985855,116.35043799999998,0,165,39604.3622337963,2008-06-05,08:41:37,2008-06-05 08:41:37,bus,1111.7545603286528,1041.7839023230813
38,39.985854,116.35043799999998,0,166,39604.3622569444,2008-06-05,08:41:39,2008-06-05 08:41:39,bus,1111.7545603286528,1041.6727362559475
39,39.98585300000001,116.350443,0,166,39604.362280092595,2008-06-05,08:41:41,2008-06-05 08:41:41,bus,1112.1804981362106,1041.561570189508
40,39.985865,116.350458,0,166,39604.3623032407,2008-06-05,08:41:43,2008-06-05 08:41:43,bus,1113.458311552377,1042.895562995834
41,39.985866,116.350461,0,166,39604.3623263889,2008-06-05,08:41:45,2008-06-05 08:41:45,bus,1113.7138742369098,1043.0067290635338
42,39.985889,116.35046,0,166,39604.362349537005,2008-06-05,08:41:47,2008-06-05 08:41:47,bus,1113.628686675399,1045.5635486071947
43,39.985895,116.350463,0,165,39604.3623726852,2008-06-05,08:41:49,2008-06-05 08:41:49,bus,1113.8842493599316,1046.2305450085282
44,39.985899,116.350469,0,165,39604.3623958333,2008-06-05,08:41:51,2008-06-05 08:41:51,bus,1114.3953747268283,1046.675209276299
45,39.985907,116.350451,0,165,39604.3624189815,2008-06-05,08:41:53,2008-06-05 08:41:53,bus,1112.8619986261342,1047.5645378098116
46,39.985905,116.350451,0,165,39604.3624421296,2008-06-05,08:41:55,2008-06-05 08:41:55,bus,1112.8619986261342,1047.342205676864
47,39.985905,116.350452,0,165,39604.362465277794,2008-06-05,08:41:57,2008-06-05 08:41:57,bus,1112.9471861854781,1047.342205676864
48,39.985905,116.350451,0,165,39604.3624884259,2008-06-05,08:41:59,2008-06-05 08:41:59,bus,1112.8619986261342,1047.342205676864
49,39.985905,116.350453,0,165,39604.3625115741,2008-06-05,08:42:01,2008-06-05 08:42:01,bus,1113.0323737469892,1047.342205676864
50,39.985905,116.350455,0,165,39604.362534722204,2008-06-05,08:42:03,2008-06-05 08:42:03,bus,1113.2027488700114,1047.342205676864
51,39.985905,116.350458,0,165,39604.3625578704,2008-06-05,08:42:05,2008-06-05 08:42:05,bus,1113.458311552377,1047.342205676864
52,39.985905,116.350458,0,165,39604.3625810185,2008-06-05,08:42:07,2008-06-05 08:42:07,bus,1113.458311552377,1047.342205676864
53,39.985907,116.350452,0,165,39604.3626041667,2008-06-05,08:42:09,2008-06-05 08:42:09,bus,1112.9471861854781,1047.5645378098116
54,39.985909,116.350444,0,165,39604.3626273148,2008-06-05,08:42:11,2008-06-05 08:42:11,bus,1112.2656856955548,1047.7868699434152
55,39.985912,116.350441,0,165,39604.362650463,2008-06-05,08:42:13,2008-06-05 08:42:13,bus,1112.0101230131877,1048.120368143371
56,39.985905,116.350442,0,166,39604.3626736111,2008-06-05,08:42:15,2008-06-05 08:42:15,bus,1112.0953105746992,1047.342205676864
57,39.985905,116.350444,0,165,39604.3626967593,2008-06-05,08:42:17,2008-06-05 08:42:17,bus,1112.2656856955548,1047.342205676864
58,39.985905,116.350446,0,165,39604.3627199074,2008-06-05,08:42:19,2008-06-05 08:42:19,bus,1112.4360608185777,1047.342205676864
59,39.985905,116.350448,0,165,39604.3627430556,2008-06-05,08:42:21,2008-06-05 08:42:21,bus,1112.6064359416005,1047.342205676864
60,39.985906,116.35045,0,166,39604.3627662037,2008-06-05,08:42:23,2008-06-05 08:42:23,bus,1112.7768110624554,1047.4533717433442
61,39.985905,116.350451,0,166,39604.3627893519,2008-06-05,08:42:25,2008-06-05 08:42:25,bus,1112.8619986261342,1047.342205676864
62,39.985905,116.350448,0,166,39604.3628125,2008-06-05,08:42:27,2008-06-05 08:42:27,bus,1112.6064359416005,1047.342205676864
63,39.985906,116.350448,0,166,39604.3628356481,2008-06-05,08:42:29,2008-06-05 08:42:29,bus,1112.6064359416005,1047.4533717433442
64,39.985906,116.350448,0,166,39604.362858796296,2008-06-05,08:42:31,2008-06-05 08:42:31,bus,1112.6064359416005,1047.4533717433442
65,39.985906,116.350447,0,166,39604.3628819444,2008-06-05,08:42:33,2008-06-05 08:42:33,bus,1112.521248380089,1047.4533717433442
66,39.985906,116.350446,0,166,39604.362905092596,2008-06-05,08:42:35,2008-06-05 08:42:35,bus,1112.4360608185777,1047.4533717433442
67,39.985906,116.350444,0,166,39604.3629282407,2008-06-05,08:42:37,2008-06-05 08:42:37,bus,1112.2656856955548,1047.4533717433442
