,Lat,Long,-,Alt,dayNo,Date,Time,datetime,Transportation Mode,x,y
0,39.983607,116.306741,0,249,39628.3596875,2008-06-29,08:37:57,2008-06-29 08:37:57,bus,-2610.6862964549314,791.8825504497141
1,39.983647,116.30688,0,248,39628.3597453704,2008-06-29,08:38:02,2008-06-29 08:38:02,bus,-2598.8452255926277,796.3291942871008
2,39.983672,116.307105,0,247,39628.359803240695,2008-06-29,08:38:07,2008-06-29 08:38:07,bus,-2579.6780245553646,799.1083466747937
3,39.983652,116.307412,0,253,39628.3598611111,2008-06-29,08:38:12,2008-06-29 08:38:12,bus,-2553.5254435784345,796.8850247654213
4,39.983674,116.307587,0,253,39628.3599189815,2008-06-29,08:38:17,2008-06-29 08:38:17,bus,-2538.6176205439765,799.3306788656612
5,39.98372,116.30768,0,255,39628.3599768518,2008-06-29,08:38:22,2008-06-29 08:38:22,bus,-2530.695177442761,804.4443192372289
6,39.983728,116.307792,0,255,39628.3600347222,2008-06-29,08:38:27,2008-06-29 08:38:27,bus,-2521.1541706966027,805.3336479954722
7,39.983749,116.307941,0,256,39628.3600925926,2008-06-29,08:38:32,2008-06-29 08:38:32,bus,-2508.4612242232606,807.6681359801928
8,39.983795,116.308035,0,255,39628.360150463,2008-06-29,08:38:37,2008-06-29 08:38:37,bus,-2500.453593558852,812.7817763075639
9,39.983826,116.308271,0,255,39628.3602083333,2008-06-29,08:38:42,2008-06-29 08:38:42,bus,-2480.3493293385277,816.2279252089306
10,39.983789,116.308729,0,257,39628.3602662037,2008-06-29,08:38:47,2008-06-29 08:38:47,bus,-2441.333426727352,812.1147797448152
11,39.98379600000001,116.30911100000002,0,254,39628.3603240741,2008-06-29,08:38:52,2008-06-29 08:38:52,bus,-2408.7917786851485,812.892942402489
12,39.983845,116.309546,0,248,39628.360381944396,2008-06-29,08:38:57,2008-06-29 08:38:57,bus,-2371.7351899343066,818.3400809808516
13,39.983884,116.309956,0,239,39628.3604398148,2008-06-29,08:39:02,2008-06-29 08:39:02,bus,-2336.8082901790167,822.6755586039106
14,39.983948,116.310197,0,223,39628.3604976852,2008-06-29,08:39:07,2008-06-29 08:39:07,bus,-2316.2780881206186,829.7901885067845
15,39.98402,116.310291,0,211,39628.3605555556,2008-06-29,08:39:12,2008-06-29 08:39:12,bus,-2308.2704574423233,837.7941470847967
16,39.984023,116.310458,0,198,39628.360613425895,2008-06-29,08:39:17,2008-06-29 08:39:17,bus,-2294.0441348513014,838.1276453573508
17,39.984028,116.31072,0,183,39628.3606712963,2008-06-29,08:39:22,2008-06-29 08:39:22,bus,-2271.7249940141173,838.6834758122947
18,39.98402100000001,116.311141,0,174,39628.3607291667,2008-06-29,08:39:27,2008-06-29 08:39:27,bus,-2235.8610310593094,837.9053131775464
19,39.984004,116.311552,0,164,39628.360787037,2008-06-29,08:39:32,2008-06-29 08:39:32,bus,-2200.848943696174,836.0154896287553
20,39.983993,116.312036,0,158,39628.3608449074,2008-06-29,08:39:37,2008-06-29 08:39:37,bus,-2159.618164401192,834.792662625913
21,39.983987,116.31248,0,150,39628.3609027778,2008-06-29,08:39:42,2008-06-29 08:39:42,bus,-2121.79488751372,834.1256660783832
22,39.983967,116.31285,0,136,39628.3609606481,2008-06-29,08:39:47,2008-06-29 08:39:47,bus,-2090.2754900985233,831.9023442490106
23,39.983975,116.312966,0,132,39628.3610185185,2008-06-29,08:39:52,2008-06-29 08:39:52,bus,-2080.393733066632,832.7916729812331
24,39.983981,116.312972,0,133,39628.3610763889,2008-06-29,08:39:57,2008-06-29 08:39:57,bus,-2079.8826077031504,833.4586695303923
25,39.98398,116.312968,0,131,39628.3611342593,2008-06-29,08:40:02,2008-06-29 08:40:02,bus,-2080.2233579469166,833.3475034392512
26,39.98398,116.312964,0,130,39628.361192129596,2008-06-29,08:40:07,2008-06-29 08:40:07,bus,-2080.564108188514,833.3475034392512
27,39.983981,116.312967,0,130,39628.36125,2008-06-29,08:40:12,2008-06-29 08:40:12,bus,-2080.308545507858,833.4586695303923
28,39.983981,116.312967,0,130,39628.3612847222,2008-06-29,08:40:15,2008-06-29 08:40:15,bus,-2080.308545507858,833.4586695303923
29,39.983981,116.31296299999998,0,130,39628.3613078704,2008-06-29,08:40:17,2008-06-29 08:40:17,bus,-2080.649295751623,833.4586695303923
30,39.98399000000001,116.31309,0,129,39628.3613657407,2008-06-29,08:40:22,2008-06-29 08:40:22,bus,-2069.8304755527706,834.45916435362
31,39.984029,116.313365,0,128,39628.361423611095,2008-06-29,08:40:27,2008-06-29 08:40:27,bus,-2046.403896380299,838.7946419028208
32,39.984061,116.313489,0,127,39628.3614814815,2008-06-29,08:40:32,2008-06-29 08:40:32,bus,-2035.8406388632372,842.3519568006682
33,39.984096,116.313508,0,126,39628.361539351805,2008-06-29,08:40:37,2008-06-29 08:40:37,bus,-2034.2220752112023,846.2427699565606
34,39.984123,116.313518,0,125,39628.3615972222,2008-06-29,08:40:42,2008-06-29 08:40:42,bus,-2033.3701996036039,849.2442543798179
35,39.984108,116.313723,0,125,39628.361655092594,2008-06-29,08:40:47,2008-06-29 08:40:47,bus,-2015.906749671361,847.5767630344027
36,39.984124,116.314098,0,123,39628.361712963,2008-06-29,08:40:52,2008-06-29 08:40:52,bus,-1983.9614144214165,849.355420469834
37,39.98411,116.314571,0,121,39628.3617708333,2008-06-29,08:40:57,2008-06-29 08:40:57,bus,-1943.6676982154886,847.7990952140991
38,39.984084,116.315063,0,121,39628.3618287037,2008-06-29,08:41:02,2008-06-29 08:41:02,bus,-1901.7554183420286,844.9087768768738
39,39.984086,116.315314,0,125,39628.3618865741,2008-06-29,08:41:07,2008-06-29 08:41:07,bus,-1880.3733405933322,845.1311090564784
40,39.984085,116.315346,0,128,39628.3619444444,2008-06-29,08:41:12,2008-06-29 08:41:12,bus,-1877.6473386493433,845.0199429666825
41,39.984085,116.315346,0,128,39628.3619791667,2008-06-29,08:41:15,2008-06-29 08:41:15,bus,-1877.6473386493433,845.0199429666825
42,39.98408,116.31533799999998,0,128,39628.3620023148,2008-06-29,08:41:17,2008-06-29 08:41:17,bus,-1878.3288391380556,844.4641125160969
43,39.984048,116.315331,0,128,39628.3620601852,2008-06-29,08:41:22,2008-06-29 08:41:22,bus,-1878.9251520613404,840.9067976253313
44,39.984039,116.31533799999998,0,128,39628.3621180556,2008-06-29,08:41:27,2008-06-29 08:41:27,bus,-1878.3288391380556,839.9063028102049
45,39.98404,116.315342,0,128,39628.3621759259,2008-06-29,08:41:32,2008-06-29 08:41:32,bus,-1877.9880888937,840.0174689005902
46,39.98404,116.315349,0,128,39628.3622337963,2008-06-29,08:41:37,2008-06-29 08:41:37,bus,-1877.3917759682429,840.0174689005902
47,39.984037,116.315341,0,128,39628.3622916667,2008-06-29,08:41:42,2008-06-29 08:41:42,bus,-1878.0732764526215,839.6839706286892
48,39.984037,116.315341,0,128,39628.3623263889,2008-06-29,08:41:45,2008-06-29 08:41:45,bus,-1878.0732764526215,839.6839706286892
49,39.984036,116.31533799999998,0,128,39628.362349537005,2008-06-29,08:41:47,2008-06-29 08:41:47,bus,-1878.3288391380556,839.5728045382655
50,39.984033,116.315347,0,128,39628.3624074074,2008-06-29,08:41:52,2008-06-29 08:41:52,bus,-1877.562151088254,839.2393062655037
51,39.984004,116.315498,0,127,39628.362465277794,2008-06-29,08:41:57,2008-06-29 08:41:57,bus,-1864.6988294151151,836.0154896287553
52,39.983983,116.315826,0,126,39628.3625231481,2008-06-29,08:42:02,2008-06-29 08:42:02,bus,-1836.7573094823101,833.6810017133428
53,39.98398,116.316228,0,124,39628.3625810185,2008-06-29,08:42:07,2008-06-29 08:42:07,bus,-1802.511910045078,833.3475034392512
54,39.984019,116.316768,0,124,39628.3626388889,2008-06-29,08:42:12,2008-06-29 08:42:12,bus,-1756.510627201039,837.6829809941553
55,39.984068,116.317368,0,121,39628.3626967593,2008-06-29,08:42:17,2008-06-29 08:42:17,bus,-1705.3980906904833,843.1301194339507
56,39.984108,116.317991,0,120,39628.3627546296,2008-06-29,08:42:22,2008-06-29 08:42:22,bus,-1652.326240260884,847.5767630344027
57,39.984148,116.318659,0,118,39628.3628125,2008-06-29,08:42:27,2008-06-29 08:42:27,bus,-1595.420949569194,852.0234066150646
58,39.984193,116.319317,0,109,39628.3628703704,2008-06-29,08:42:32,2008-06-29 08:42:32,bus,-1539.3675344659855,857.0258806188974
59,39.984227,116.319972,0,104,39628.3629282407,2008-06-29,08:42:37,2008-06-29 08:42:37,bus,-1483.5696820214923,860.8055276269207
60,39.984245,116.32050900000002,0,107,39628.3629861111,2008-06-29,08:42:42,2008-06-29 08:42:42,bus,-1437.8239617585707,862.8065172141987
61,39.984258,116.320729,0,116,39628.3630439815,2008-06-29,08:42:47,2008-06-29 08:42:47,bus,-1419.082698334517,864.2516763567274
62,39.984278,116.320693,0,119,39628.3631018519,2008-06-29,08:42:52,2008-06-29 08:42:52,bus,-1422.1494505307376,866.4749981115423
63,39.984277,116.320691,0,120,39628.363159722205,2008-06-29,08:42:57,2008-06-29 08:42:57,bus,-1422.3198256534706,866.3638320234991
64,39.984277,116.320691,0,120,39628.3631944444,2008-06-29,08:43:00,2008-06-29 08:43:00,bus,-1422.3198256534706,866.3638320234991
65,39.984277,116.320695,0,121,39628.363217592596,2008-06-29,08:43:02,2008-06-29 08:43:02,bus,-1421.979075410172,866.3638320234991
66,39.984279,116.320706,0,121,39628.363275463,2008-06-29,08:43:07,2008-06-29 08:43:07,bus,-1421.0420122373034,866.5861641988657
67,39.984281,116.320718,0,120,39628.3633333333,2008-06-29,08:43:12,2008-06-29 08:43:12,bus,-1420.0197615052296,866.8084963741812
68,39.984281,116.320718,0,120,39628.3633680556,2008-06-29,08:43:15,2008-06-29 08:43:15,bus,-1420.0197615052296,866.8084963741812
69,39.984282,116.320722,0,120,39628.3633912037,2008-06-29,08:43:17,2008-06-29 08:43:17,bus,-1419.6790112619258,866.9196624614659
70,39.984277,116.320898,0,119,39628.3634490741,2008-06-29,08:43:22,2008-06-29 08:43:22,bus,-1404.686000519014,866.3638320234991
71,39.984258,116.321206,0,113,39628.3635069444,2008-06-29,08:43:27,2008-06-29 08:43:27,bus,-1378.4482317172615,864.2516763567274
72,39.984262,116.321618,0,113,39628.3635648148,2008-06-29,08:43:32,2008-06-29 08:43:32,bus,-1343.3509565600025,864.6963407083834
73,39.984297,116.322195,0,109,39628.3636226852,2008-06-29,08:43:37,2008-06-29 08:43:37,bus,-1294.1977338164206,868.5871537734457
74,39.984308,116.322762,0,111,39628.3636805556,2008-06-29,08:43:42,2008-06-29 08:43:42,bus,-1245.8963866694949,869.8099807334494
75,39.984329,116.323294,0,118,39628.3637384259,2008-06-29,08:43:47,2008-06-29 08:43:47,bus,-1200.576604148579,872.1444685628434
76,39.98433,116.323843,0,124,39628.3637962963,2008-06-29,08:43:52,2008-06-29 08:43:52,bus,-1153.8086330802573,872.2556346495135
77,39.984322,116.324222,0,129,39628.3638541667,2008-06-29,08:43:57,2008-06-29 08:43:57,bus,-1121.5225473971238,871.3663059529658
78,39.984312,116.324236,0,134,39628.363912037,2008-06-29,08:44:02,2008-06-29 08:44:02,bus,-1120.3299215425156,870.254645082543
79,39.984321,116.324241,0,136,39628.363969907405,2008-06-29,08:44:07,2008-06-29 08:44:07,bus,-1119.903983737142,871.2551398661935
80,39.984311,116.324394,0,136,39628.364027777796,2008-06-29,08:44:12,2008-06-29 08:44:12,bus,-1106.870286875809,870.143478994935
81,39.98435300000001,116.324737,0,139,39628.3640856481,2008-06-29,08:44:17,2008-06-29 08:44:17,bus,-1077.6509533916305,874.8124546464597
82,39.984391,116.325201,0,142,39628.3641435185,2008-06-29,08:44:22,2008-06-29 08:44:22,bus,-1038.1239249962732,879.0367659284242
83,39.984426,116.325658,0,146,39628.3642013889,2008-06-29,08:44:27,2008-06-29 08:44:27,bus,-999.1932095226118,882.9275789356466
84,39.984455,116.326064,0,149,39628.3642592593,2008-06-29,08:44:32,2008-06-29 08:44:32,bus,-964.6070596650612,886.151395414911
85,39.984476,116.326155,0,146,39628.3643171296,2008-06-29,08:44:37,2008-06-29 08:44:37,bus,-956.8549915925876,888.4858832047587
86,39.98442,116.326129,0,141,39628.364375,2008-06-29,08:44:42,2008-06-29 08:44:42,bus,-959.0698681847484,882.2605824213988
87,39.984422,116.326138,0,141,39628.3644328704,2008-06-29,08:44:47,2008-06-29 08:44:47,bus,-958.3031801327844,882.4829145931017
88,39.984427,116.326155,0,141,39628.3644907407,2008-06-29,08:44:52,2008-06-29 08:44:52,bus,-956.8549915925876,883.038745021074
89,39.984429,116.326163,0,140,39628.3645486111,2008-06-29,08:44:57,2008-06-29 08:44:57,bus,-956.1734911043552,883.2610771925974
90,39.984432,116.326169,0,140,39628.3646064815,2008-06-29,08:45:02,2008-06-29 08:45:02,bus,-955.6623657349281,883.594575449433
91,39.984432,116.326169,0,140,39628.3646412037,2008-06-29,08:45:05,2008-06-29 08:45:05,bus,-955.6623657349281,883.594575449433
92,39.984435,116.326174,0,140,39628.3646643519,2008-06-29,08:45:07,2008-06-29 08:45:07,bus,-955.2364279292394,883.9280737061532
93,39.984439,116.326187,0,140,39628.3647222222,2008-06-29,08:45:12,2008-06-29 08:45:12,bus,-954.1289896331436,884.3727380487392
94,39.984442,116.326206,0,140,39628.3647800926,2008-06-29,08:45:17,2008-06-29 08:45:17,bus,-952.5104259697772,884.7062363051903
95,39.984442,116.326206,0,140,39628.3648148148,2008-06-29,08:45:20,2008-06-29 08:45:20,bus,-952.5104259697772,884.7062363051903
