,Lat,Long,-,Alt,dayNo,Date,Time,datetime,Transportation Mode,x,y
0,39.980097,116.328338,0,219,39786.0326967593,2008-12-04,00:47:05,2008-12-04 00:47:05,walk,-770.890545351272,401.68947389854657
1,39.980215,116.328392,0,367,39786.0327546296,2008-12-04,00:47:10,2008-12-04 00:47:10,walk,-766.2904170427195,414.8070784662096
2,39.980341,116.328382,0,497,39786.0328125,2008-12-04,00:47:15,2008-12-04 00:47:15,walk,-767.1422926546971,428.8140119601502
3,39.980331,116.32838999999998,0,474,39786.0328703704,2008-12-04,00:47:20,2008-12-04 00:47:20,walk,-766.4607921659823,427.70235057833037
4,39.980303,116.328414,0,521,39786.0329282407,2008-12-04,00:47:25,2008-12-04 00:47:25,walk,-764.4162906933255,424.58969870524805
5,39.980216,116.328431,0,536,39786.0329861111,2008-12-04,00:47:30,2008-12-04 00:47:30,walk,-762.9681021520819,414.91824460558155
6,39.980126,116.328426,0,506,39786.0330439815,2008-12-04,00:47:35,2008-12-04 00:47:35,walk,-763.3940399580757,404.9132919860428
7,39.980065,116.328437,0,501,39786.033101851805,2008-12-04,00:47:40,2008-12-04 00:47:40,walk,-762.4569767844549,398.1321573750206
8,39.980027,116.328447,0,516,39786.0331597222,2008-12-04,00:47:45,2008-12-04 00:47:45,walk,-761.6051011702965,393.9078439857655
9,39.979992,116.328439,0,531,39786.033217592594,2008-12-04,00:47:50,2008-12-04 00:47:50,walk,-762.2866016611899,390.01702900619
10,39.97995,116.32844,0,529,39786.033275463,2008-12-04,00:47:55,2008-12-04 00:47:55,walk,-762.2014140995574,385.34805100970243
11,39.979876,116.328494,0,527,39786.0333333333,2008-12-04,00:48:00,2008-12-04 00:48:00,walk,-757.6012857887051,377.1217563896161
12,39.979597,116.328519,0,303,39786.0333912037,2008-12-04,00:48:05,2008-12-04 00:48:05,walk,-755.4715967565218,346.1064017179005
13,39.979435,116.328619,0,310,39786.0334490741,2008-12-04,00:48:10,2008-12-04 00:48:10,walk,-746.9528406276405,328.0974856455717
14,39.979306,116.32868700000002,0,261,39786.0335069444,2008-12-04,00:48:15,2008-12-04 00:48:15,walk,-741.1600864579597,313.7570522355626
15,39.979273,116.328694,0,263,39786.0335648148,2008-12-04,00:48:20,2008-12-04 00:48:20,walk,-740.5637735308254,310.08856923564133
16,39.979215,116.328699,0,262,39786.0336226852,2008-12-04,00:48:25,2008-12-04 00:48:25,walk,-740.1378357226323,303.64093241540235
17,39.979165,116.328716,0,266,39786.0336805556,2008-12-04,00:48:30,2008-12-04 00:48:30,walk,-738.6896471812743,298.08262477581985
18,39.979126,116.328729,0,268,39786.0337384259,2008-12-04,00:48:35,2008-12-04 00:48:35,walk,-737.5822088842996,293.747144795138
19,39.979088,116.328725,0,269,39786.0337962963,2008-12-04,00:48:40,2008-12-04 00:48:40,walk,-737.9229591286894,289.52283094950104
20,39.979019,116.328711,0,270,39786.0338541667,2008-12-04,00:48:45,2008-12-04 00:48:45,walk,-739.1155849873019,281.8523662873575
21,39.97897800000001,116.328683,0,269,39786.033912037004,2008-12-04,00:48:50,2008-12-04 00:48:50,walk,-741.5008367045132,277.2945539240191
22,39.978936,116.328666,0,271,39786.0339699074,2008-12-04,00:48:55,2008-12-04 00:48:55,walk,-742.949025245858,272.6255753805625
23,39.97888,116.328656,0,270,39786.0340277778,2008-12-04,00:49:00,2008-12-04 00:49:00,walk,-743.8009008600682,266.40027062292444
24,39.978824,116.328632,0,272,39786.0340856481,2008-12-04,00:49:05,2008-12-04 00:49:05,walk,-745.8454023306953,260.17496582582135
25,39.978715,116.328738,0,272,39786.0341435185,2008-12-04,00:49:10,2008-12-04 00:49:10,walk,-736.8155208317121,248.05785458552307
26,39.9787,116.328756,0,273,39786.0342013889,2008-12-04,00:49:15,2008-12-04 00:49:15,walk,-735.2821447286987,246.3903622016431
27,39.9787,116.328756,0,273,39786.034236111096,2008-12-04,00:49:18,2008-12-04 00:49:18,walk,-735.2821447286987,246.3903622016431
28,39.978703,116.328757,0,274,39786.0342592593,2008-12-04,00:49:20,2008-12-04 00:49:20,walk,-735.196957169226,246.72386067864966
29,39.978659,116.328785,0,274,39786.0343171296,2008-12-04,00:49:25,2008-12-04 00:49:25,walk,-732.811705451967,241.83254966934868
30,39.978572,116.328812,0,277,39786.034375,2008-12-04,00:49:30,2008-12-04 00:49:30,walk,-730.5116412963308,232.16109373748546
31,39.978572,116.328812,0,277,39786.034409722204,2008-12-04,00:49:33,2008-12-04 00:49:33,walk,-730.5116412963308,232.16109373748546
32,39.978565,116.32881,0,277,39786.0344328704,2008-12-04,00:49:35,2008-12-04 00:49:35,walk,-730.6820164174458,231.38293061277983
33,39.978441,116.328842,0,279,39786.0344907407,2008-12-04,00:49:40,2008-12-04 00:49:40,walk,-727.9560144579199,217.5983265764898
34,39.978346,116.328843,0,279,39786.0345486111,2008-12-04,00:49:45,2008-12-04 00:49:45,walk,-727.8708268941103,207.03754109339846
35,39.978241,116.328936,0,276,39786.0346064815,2008-12-04,00:49:50,2008-12-04 00:49:50,walk,-719.9483836938199,195.365093845855
36,39.97818,116.328941,0,276,39786.0346643519,2008-12-04,00:49:55,2008-12-04 00:49:55,walk,-719.5224458877667,188.58395776187243
37,39.97812800000001,116.32893,0,275,39786.034722222204,2008-12-04,00:50:00,2008-12-04 00:50:00,walk,-720.4595090615165,182.80331712858842
38,39.978074,116.32895,0,274,39786.034780092596,2008-12-04,00:50:05,2008-12-04 00:50:05,walk,-718.7557578351353,176.8003441235469
39,39.978057,116.328978,0,280,39786.034837963,2008-12-04,00:50:10,2008-12-04 00:50:10,walk,-716.3705061177527,174.91051928177302
40,39.978155,116.329046,0,289,39786.0348958333,2008-12-04,00:50:15,2008-12-04 00:50:15,walk,-710.5777519496801,185.8048036146265
41,39.977893,116.32908,0,294,39786.0349537037,2008-12-04,00:50:20,2008-12-04 00:50:20,walk,-707.6813748645212,156.67926767397748
42,39.977664,116.329069,0,298,39786.0350115741,2008-12-04,00:50:25,2008-12-04 00:50:25,walk,-708.6184380404729,131.22221454734142
43,39.977692,116.32907,0,387,39786.0350694444,2008-12-04,00:50:30,2008-12-04 00:50:30,walk,-708.533250478826,134.33486736698032
44,39.977788,116.329071,0,505,39786.0351273148,2008-12-04,00:50:35,2008-12-04 00:50:35,walk,-708.4480629171788,145.00681981713177
45,39.977831,116.329101,0,585,39786.0351851852,2008-12-04,00:50:40,2008-12-04 00:50:40,walk,-705.8924360785924,149.78696514744854
46,39.977849,116.329125,0,655,39786.0352430556,2008-12-04,00:50:45,2008-12-04 00:50:45,walk,-703.8479346055414,151.78795620813128
47,39.977825,116.329206,0,703,39786.0353009259,2008-12-04,00:50:50,2008-12-04 00:50:50,walk,-696.9477421401319,149.1199681255915
48,39.977842,116.329255,0,753,39786.035358796296,2008-12-04,00:50:55,2008-12-04 00:50:55,walk,-692.7735516365902,151.00979301859465
49,39.97785800000001,116.329302,0,796,39786.0354166667,2008-12-04,00:51:00,2008-12-04 00:51:00,walk,-688.769736254133,152.7884517383305
50,39.977851,116.329343,0,818,39786.035474537,2008-12-04,00:51:05,2008-12-04 00:51:05,walk,-685.277046241547,152.01028854818665
51,39.97789,116.32942,0,851,39786.035532407404,2008-12-04,00:51:10,2008-12-04 00:51:10,walk,-678.7176040180381,156.34576916584282
52,39.977914,116.329466,0,880,39786.035590277796,2008-12-04,00:51:15,2008-12-04 00:51:15,walk,-674.7989761992375,159.01375722769203
53,39.977925,116.32957,0,905,39786.0356481481,2008-12-04,00:51:20,2008-12-04 00:51:20,walk,-665.9394698216086,160.23658508784987
54,39.977825,116.329674,0,909,39786.0357060185,2008-12-04,00:51:25,2008-12-04 00:51:25,walk,-657.0799634437533,149.1199681255915
55,39.977784,116.329777,0,919,39786.0357638889,2008-12-04,00:51:30,2008-12-04 00:51:30,walk,-648.3056446273367,144.5621551337417
56,39.977768,116.32984,0,926,39786.0358217593,2008-12-04,00:51:35,2008-12-04 00:51:35,walk,-642.9388282642539,142.7834963995461
57,39.977759000000006,116.329946,0,928,39786.0358796296,2008-12-04,00:51:40,2008-12-04 00:51:40,walk,-633.9089467624937,141.78300086109232
58,39.977738,116.329967,0,935,39786.0359375,2008-12-04,00:51:45,2008-12-04 00:51:45,walk,-632.1200079761819,139.44851126426738
59,39.977727,116.329957,0,940,39786.0359953704,2008-12-04,00:51:50,2008-12-04 00:51:50,walk,-632.9718835885059,138.22568337846684
60,39.977674,116.329949,0,947,39786.0360532407,2008-12-04,00:51:55,2008-12-04 00:51:55,walk,-633.6533840796643,132.33387627009697
61,39.977623,116.329913,0,949,39786.0361111111,2008-12-04,00:52:00,2008-12-04 00:52:00,walk,-636.7201362866097,126.66440147164099
62,39.977583,116.329897,0,965,39786.036168981496,2008-12-04,00:52:05,2008-12-04 00:52:05,walk,-638.0831372667436,122.21775454750792
63,39.97756500000001,116.329908,0,981,39786.0362268519,2008-12-04,00:52:10,2008-12-04 00:52:10,walk,-637.1460740927666,120.21676342619881
64,39.977533,116.330009,0,1000,39786.0362847222,2008-12-04,00:52:15,2008-12-04 00:52:15,walk,-628.5421303991968,116.65944586334275
65,39.977514,116.330139,0,1013,39786.0363425926,2008-12-04,00:52:20,2008-12-04 00:52:20,walk,-617.4677474256915,114.54728855441155
66,39.977472,116.330266,0,1018,39786.036400462996,2008-12-04,00:52:25,2008-12-04 00:52:25,walk,-606.6489271368739,109.87830922471372
67,39.977425,116.330281,0,1030,39786.0364583333,2008-12-04,00:52:30,2008-12-04 00:52:30,walk,-605.3711137161291,104.65349899557371
68,39.977367,116.330346,0,1042,39786.0365162037,2008-12-04,00:52:35,2008-12-04 00:52:35,walk,-599.8339222290765,98.20586080231654
69,39.977294,116.330252,0,1057,39786.0365740741,2008-12-04,00:52:40,2008-12-04 00:52:40,walk,-607.8415529959426,90.0907299105126
70,39.977174,116.330301,0,1069,39786.0366319444,2008-12-04,00:52:45,2008-12-04 00:52:45,walk,-603.6673624891854,76.75078857018819
71,39.977141,116.330312,0,1081,39786.0366898148,2008-12-04,00:52:50,2008-12-04 00:52:50,walk,-602.730299315122,73.08230467042748
72,39.977139,116.330325,0,1090,39786.0367476852,2008-12-04,00:52:55,2008-12-04 00:52:55,walk,-601.6228610177103,72.85997231218215
73,39.977139,116.330325,0,1090,39786.036782407406,2008-12-04,00:52:58,2008-12-04 00:52:58,walk,-601.6228610177103,72.85997231218215
74,39.977138,116.330321,0,1093,39786.0368055556,2008-12-04,00:53:00,2008-12-04 00:53:00,walk,-601.9636112644018,72.74880613197958
75,39.977133,116.330311,0,1094,39786.0368634259,2008-12-04,00:53:05,2008-12-04 00:53:05,walk,-602.8154868767946,72.19297523713878
76,39.97704,116.330237,0,1097,39786.0369212963,2008-12-04,00:53:10,2008-12-04 00:53:10,walk,-609.1193664145113,61.85452052312893
77,39.97697700000001,116.330154,0,1108,39786.036979166696,2008-12-04,00:53:15,2008-12-04 00:53:15,walk,-616.1899340071511,54.85105113899697
78,39.976924,116.330142,0,1118,39786.037037037,2008-12-04,00:53:20,2008-12-04 00:53:20,walk,-617.2121847428508,48.95924352002355
79,39.976883,116.330156,0,1129,39786.037094907406,2008-12-04,00:53:25,2008-12-04 00:53:25,walk,-616.0195588838117,44.40143005567414
80,39.976824,116.330205,0,1140,39786.0371527778,2008-12-04,00:53:30,2008-12-04 00:53:30,walk,-611.8453683771447,37.842625275504204
81,39.976737,116.330314,0,1149,39786.0372106481,2008-12-04,00:53:35,2008-12-04 00:53:35,walk,-602.5599241917764,28.171167298614048
82,39.976694,116.330401,0,1158,39786.0372685185,2008-12-04,00:53:40,2008-12-04 00:53:40,walk,-595.1486063565216,23.39102136640645
83,39.976656,116.330495,0,1166,39786.0373263889,2008-12-04,00:53:45,2008-12-04 00:53:45,walk,-587.1409755893924,19.166706336225957
84,39.976631,116.330582,0,1175,39786.0373842593,2008-12-04,00:53:50,2008-12-04 00:53:50,walk,-579.7296577538449,16.387551701633658
85,39.976608,116.330667,0,1182,39786.0374421296,2008-12-04,00:53:55,2008-12-04 00:53:55,walk,-572.4887150393503,13.830729430228647
86,39.976582,116.330762,0,1190,39786.0375,2008-12-04,00:54:00,2008-12-04 00:54:00,walk,-564.395896712252,10.94040859435419
87,39.976589,116.33087,0,1196,39786.0375578704,2008-12-04,00:54:05,2008-12-04 00:54:05,walk,-555.1956400874531,11.71857189687306
88,39.976605,116.330999,0,1201,39786.0376157407,2008-12-04,00:54:10,2008-12-04 00:54:10,walk,-544.2064446735698,13.497230872712267
89,39.976607,116.331119,0,1205,39786.0376736111,2008-12-04,00:54:15,2008-12-04 00:54:15,walk,-533.9839373102517,13.719563244638376
90,39.976623,116.33123799999998,0,1209,39786.0377314815,2008-12-04,00:54:20,2008-12-04 00:54:20,walk,-523.846617512716,15.498222216788388
