,Lat,Long,-,Alt,dayNo,Date,Time,datetime,Transportation Mode,x,y
0,39.98526,116.417589,0,168,39651.3267592593,2008-07-22,07:50:32,2008-07-22 07:50:32,bus,6832.1842668501595,975.6400899548986
1,39.985275,116.417587,0,166,39651.3267824074,2008-07-22,07:50:34,2008-07-22 07:50:34,bus,6832.0138917439035,977.307581078945
2,39.985302,116.417604,0,167,39651.326805555604,2008-07-22,07:50:36,2008-07-22 07:50:36,bus,6833.462080140544,980.3090650943989
3,39.985326,116.417593,0,166,39651.3268287037,2008-07-22,07:50:38,2008-07-22 07:50:38,bus,6832.525017060499,982.9770508788592
4,39.985351,116.417578,0,162,39651.326851851896,2008-07-22,07:50:40,2008-07-22 07:50:40,bus,6831.247203767912,985.7562027288236
5,39.985406,116.417684,0,165,39651.326875,2008-07-22,07:50:42,2008-07-22 07:50:42,bus,6840.277084361618,991.8703367707027
6,39.985441,116.417745,0,164,39651.3268981481,2008-07-22,07:50:44,2008-07-22 07:50:44,bus,6845.473525081239,995.7611493235307
7,39.985462,116.417749,0,164,39651.3269212963,2008-07-22,07:50:46,2008-07-22 07:50:46,bus,6845.814275293614,998.0956368474118
8,39.98548,116.41777,0,167,39651.3269444444,2008-07-22,07:50:48,2008-07-22 07:50:48,bus,6847.603213899851,1000.0966261492001
9,39.985494,116.417777,0,170,39651.3269675926,2008-07-22,07:50:50,2008-07-22 07:50:50,bus,6848.199526769297,1001.6529511585184
10,39.985503,116.417776,0,173,39651.3269907407,2008-07-22,07:50:52,2008-07-22 07:50:52,bus,6848.114339216209,1002.6534458065952
11,39.985543,116.417788,0,167,39651.3270138889,2008-07-22,07:50:54,2008-07-22 07:50:54,bus,6849.136589848908,1007.1000886724187
12,39.985565,116.417794,0,167,39651.327037037,2008-07-22,07:50:56,2008-07-22 07:50:56,bus,6849.647715167411,1009.5457422397078
13,39.985578,116.417791,0,170,39651.3270601852,2008-07-22,07:50:58,2008-07-22 07:50:58,bus,6849.3921525081605,1010.9909011624045
14,39.985592,116.417776,0,171,39651.3270833333,2008-07-22,07:51:00,2008-07-22 07:51:00,bus,6848.114339216209,1012.5472261548534
15,39.985618,116.417773,0,167,39651.3271064815,2008-07-22,07:51:02,2008-07-22 07:51:02,bus,6847.8587765591155,1015.4375439905028
16,39.985643,116.417771,0,169,39651.3271296296,2008-07-22,07:51:04,2008-07-22 07:51:04,bus,6847.688401452938,1018.2166957476553
