,Lat,Long,Alt,dayNo,x,y,datetime
0,39.960338,116.104049,492,39859.947488425896,-19877.517835110262,-1794.8448097301014,2009-02-15 22:44:23
1,39.960294,116.10421,431,39859.9475462963,-19863.802649453057,-1799.7361310896968,2009-02-15 22:44:28
2,39.960346,116.10422,423,39859.9476041667,-19862.950774567948,-1793.9554785765397,2009-02-15 22:44:33
3,39.960385,116.10423,413,39859.947662037004,-19862.09889968061,-1789.619989215106,2009-02-15 22:44:38
4,39.960403,116.104243,404,39859.9477199074,-19860.991462330672,-1787.6189941314028,2009-02-15 22:44:43
5,39.960443,116.104259,395,39859.9477777778,-19859.628462509376,-1783.1723384050906,2009-02-15 22:44:48
6,39.960443,116.104259,395,39859.9478125,-19859.628462509376,-1783.1723384050906,2009-02-15 22:44:51
7,39.960442,116.10426499999998,393,39859.9478356481,-19859.117337582036,-1783.2835047977335,2009-02-15 22:44:53
8,39.960458,116.10428799999998,389,39859.9478935185,-19857.15802534194,-1781.5048425120347,2009-02-15 22:44:58
9,39.960513,116.104313,380,39859.9479513889,-19855.028338125678,-1775.3906909328234,2009-02-15 22:45:03
10,39.960525,116.104319,377,39859.9480092593,-19854.517213193798,-1774.0566942300381,2009-02-15 22:45:08
11,39.960525,116.104319,377,39859.9480439815,-19854.517213193798,-1774.0566942300381,2009-02-15 22:45:11
12,39.96053,116.10432,377,39859.9480671296,-19854.432025702623,-1773.5008622708526,2009-02-15 22:45:13
13,39.960539,116.104316,376,39859.948125,-19854.772775658654,-1772.5003647448434,2009-02-15 22:45:18
14,39.960583,116.104317,365,39859.9481828704,-19854.687588169647,-1767.609043524022,2009-02-15 22:45:23
15,39.960608,116.104648,342,39859.9535648148,-19826.490529384457,-1764.8298837498685,2009-02-15 22:53:08
16,39.960477,116.105078,341,39859.9536226852,-19789.859909110008,-1779.3926810529535,2009-02-15 22:53:13
17,39.960271,116.105509,339,39859.9536805556,-19753.144101230777,-1802.2929581739788,2009-02-15 22:53:18
18,39.960055,116.105919,338,39859.9537384259,-19718.217230519927,-1826.3048998160505,2009-02-15 22:53:23
19,39.959929,116.106134,336,39859.9537962963,-19699.901920226246,-1840.3118660499968,2009-02-15 22:53:28
20,39.959775,116.106418,333,39859.9538541667,-19675.708673099816,-1857.4314917219965,2009-02-15 22:53:33
21,39.959529,116.10683600000002,330,39859.953912037,-19640.10030223366,-1884.778426869227,2009-02-15 22:53:38
22,39.959266,116.107303,325,39859.9539699074,-19600.31774422777,-1914.0151917242927,2009-02-15 22:53:43
23,39.959041,116.107823,320,39859.9540277778,-19556.0202490732,-1939.027633843574,2009-02-15 22:53:48
24,39.958886,116.108352,315,39859.9540856481,-19510.95606633106,-1956.2584276810187,2009-02-15 22:53:53
25,39.95876,116.108869,310,39859.9541435185,-19466.914133314847,-1970.2653958014419,2009-02-15 22:53:58
26,39.958634,116.10941,305,39859.9542013889,-19420.827700332284,-1984.2723641237824,2009-02-15 22:54:03
27,39.958559,116.109961,302,39859.9542592593,-19373.889392250527,-1992.6098453657135,2009-02-15 22:54:08
28,39.958473,116.110523,299,39859.9543171296,-19326.01402156496,-2002.1701572782824,2009-02-15 22:54:13
29,39.958372,116.111082,294,39859.954375,-19278.394213167023,-2013.3979655757898,2009-02-15 22:54:18
30,39.958238,116.111659,288,39859.9544328704,-19229.241029703004,-2028.294265893697,2009-02-15 22:54:23
31,39.958107,116.11226,283,39859.954490740696,-19178.043346191283,-2042.8570671738505,2009-02-15 22:54:28
32,39.957954,116.112876,278,39859.9545486111,-19125.5678500546,-2059.8655300149608,2009-02-15 22:54:33
33,39.957815,116.113478,273,39859.9546064815,-19074.284978610103,-2075.3176631829638,2009-02-15 22:54:38
34,39.957666,116.114068,267,39859.954664351804,-19024.024356883605,-2091.881460884048,2009-02-15 22:54:43
35,39.957518,116.114613,260,39859.9547222222,-18977.597172220336,-2108.334092437243,2009-02-15 22:54:48
36,39.95733900000001,116.115166,254,39859.9547800926,-18930.48848741926,-2128.23288367742,2009-02-15 22:54:53
37,39.9572,116.115687,250,39859.954837963,-18886.1058022933,-2143.6850179416706,2009-02-15 22:54:58
38,39.957085,116.116081,246,39859.9548958333,-18852.541928984854,-2156.469157986449,2009-02-15 22:55:03
39,39.956962,116.116329,244,39859.9549537037,-18831.415430000183,-2170.142629700776,2009-02-15 22:55:08
40,39.956861,116.116534,240,39859.9550115741,-18813.95199331325,-2181.370439952825,2009-02-15 22:55:13
41,39.956876,116.116599,239,39859.9550694444,-18808.414806067718,-2179.7029433716243,2009-02-15 22:55:18
42,39.9569,116.116594,235,39859.9551273148,-18808.840743547902,-2177.0349488499587,2009-02-15 22:55:23
43,39.956908,116.116591,232,39859.9551851852,-18809.0963060373,-2176.145617343433,2009-02-15 22:55:28
44,39.956908,116.116591,232,39859.9552199074,-18809.0963060373,-2176.145617343433,2009-02-15 22:55:31
45,39.956913,116.116595,231,39859.9552430556,-18808.755556051427,-2175.5897851526247,2009-02-15 22:55:33
46,39.956902,116.116658,232,39859.955300925896,-18803.388743794392,-2176.81261597325,2009-02-15 22:55:38
47,39.956803,116.116951,233,39859.9553587963,-18778.428807390283,-2187.8180934229604,2009-02-15 22:55:43
48,39.956658,116.117326,237,39859.9554166667,-18746.483496219833,-2203.937227287849,2009-02-15 22:55:48
49,39.95650300000001,116.117738,242,39859.955474537004,-18711.38624758779,-2221.1680258558827,2009-02-15 22:55:53
50,39.956387,116.118192,245,39859.9555324074,-18672.711123976067,-2234.0633333725086,2009-02-15 22:55:58
51,39.95623300000001,116.118671,245,39859.9555902778,-18631.90631281212,-2251.18296603124,2009-02-15 22:56:03
52,39.956046,116.119168,249,39859.9556481481,-18589.56812655455,-2271.971091811297,2009-02-15 22:56:08
53,39.955768,116.119576,251,39859.9557060185,-18554.811627466144,-2302.8753651894353,2009-02-15 22:56:13
54,39.95536,116.11991100000002,252,39859.9557638889,-18526.273815642628,-2348.2312789888056,2009-02-15 22:56:18
55,39.954955,116.120225,253,39859.9558217593,-18499.524941217926,-2393.253695530556,2009-02-15 22:56:23
56,39.954503,116.120478,258,39859.9558796296,-18477.972504138703,-2443.50093820102,2009-02-15 22:56:28
57,39.954066,116.12077,263,39859.9559375,-18453.097754580274,-2492.080686368389,2009-02-15 22:56:33
58,39.95368300000001,116.121027,253,39859.9559953704,-18431.204567426936,-2534.657447069714,2009-02-15 22:56:38
59,39.953361,116.121221,250,39859.9560532407,-18414.67819266285,-2570.453054126697,2009-02-15 22:56:43
60,39.953209,116.121308,254,39859.956111111096,-18407.266880260588,-2587.3503597829404,2009-02-15 22:56:48
61,39.953216,116.121317,261,39859.9561689815,-18406.50019277187,-2586.572194384851,2009-02-15 22:56:53
62,39.95324,116.121336,258,39859.9562268518,-18404.881630290714,-2583.9041987368028,2009-02-15 22:56:58
63,39.953156,116.121405,257,39859.956284722204,-18399.00369286549,-2593.242183535124,2009-02-15 22:57:03
64,39.952785,116.121607,253,39859.956342592595,-18381.795818065973,-2634.4849508083953,2009-02-15 22:57:08
65,39.952322,116.121903,256,39859.956400463,-18356.580318320583,-2685.9550375054528,2009-02-15 22:57:13
66,39.95192,116.122272,267,39859.9564583333,-18325.14613106373,-2730.64397029847,2009-02-15 22:57:18
67,39.951519,116.122705,277,39859.9565162037,-18288.259943749308,-2775.221738654156,2009-02-15 22:57:23
68,39.951138,116.123101,284,39859.9565740741,-18254.525693826217,-2817.5761788248005,2009-02-15 22:57:28
69,39.950766,116.123467,288,39859.9566319444,-18223.347068816634,-2858.930122202677,2009-02-15 22:57:33
70,39.950432,116.12381200000002,284,39859.9566898148,-18193.95738123576,-2896.059739540689,2009-02-15 22:57:38
71,39.950138,116.124102,285,39859.9567476852,-18169.253006116083,-2928.742697301961,2009-02-15 22:57:43
72,39.949905,116.12433500000002,282,39859.9568055556,-18149.40431848479,-2954.64449794666,2009-02-15 22:57:48
73,39.949822,116.124434,287,39859.9568634259,-18140.970755921157,-2963.871319803949,2009-02-15 22:57:53
74,39.949829,116.124398,290,39859.956921296296,-18144.037505946708,-2963.0931541015216,2009-02-15 22:57:58
75,39.94985,116.124382,292,39859.9569791667,-18145.400505956153,-2960.758656998713,2009-02-15 22:58:03
76,39.949861,116.124376,293,39859.957037037,-18145.911630959923,-2959.535825185344,2009-02-15 22:58:08
