,Lat,Long,Alt,dayNo,x,y,datetime
0,39.975482,116.325148,506,39853.3499537037,-1042.6388657405544,-111.3424039589752,2009-02-09 08:23:56
1,39.975469,116.325071,489,39853.3500115741,-1049.1983079529623,-112.787564563691,2009-02-09 08:24:01
2,39.975469,116.325315,463,39853.3519212963,-1028.412543019415,-112.787564563691,2009-02-09 08:26:46
3,39.975295,116.325416,466,39853.3519791667,-1019.808599337926,-132.13048363384894,2009-02-09 08:26:51
4,39.975247,116.325497,467,39853.352037037,-1012.9084068784553,-137.46646137738043,2009-02-09 08:26:56
5,39.975248,116.32551200000002,468,39853.3520949074,-1011.6305934573627,-137.35529517366194,2009-02-09 08:27:01
6,39.975107,116.32551200000002,452,39853.3521527778,-1011.6305934573627,-153.02972996217142,2009-02-09 08:27:06
7,39.975063,116.325557,435,39853.3522106481,-1007.7971532048794,-157.92104299828046,2009-02-09 08:27:11
8,39.975077,116.325554,433,39853.3522685185,-1008.0527158895363,-156.36471612075414,2009-02-09 08:27:16
9,39.975077,116.325554,433,39853.352303240696,-1008.0527158895363,-156.36471612075414,2009-02-09 08:27:19
10,39.975075,116.325561,432,39853.3523263889,-1007.4564029586696,-156.58704853187766,2009-02-09 08:27:21
11,39.975035,116.325613,425,39853.3523842593,-1003.026649777406,-161.03369676157226,2009-02-09 08:27:26
12,39.975008,116.325646,422,39853.3524421296,-1000.2154602569408,-164.0351843281139,2009-02-09 08:27:31
13,39.975003,116.325659,421,39853.3525,-999.1080219610562,-164.59101536008447,2009-02-09 08:27:36
14,39.975,116.325671,421,39853.3525578704,-998.0857712267224,-164.9245139792791,2009-02-09 08:27:41
15,39.974993,116.325684,421,39853.352615740696,-996.9783329286598,-165.70267742498638,2009-02-09 08:27:46
16,39.97493,116.325738,407,39853.3526736111,-992.3782046262468,-172.70614846176778,2009-02-09 08:27:51
17,39.974907,116.325771,398,39853.3527314815,-989.5670151034848,-175.26297123432278,2009-02-09 08:27:56
18,39.974871,116.325787,396,39853.352789351804,-988.2040141250383,-179.26495471795104,2009-02-09 08:28:01
19,39.974826,116.325829,387,39853.3528472222,-984.6261365525144,-184.2674340954781,2009-02-09 08:28:06
20,39.974767,116.32589,371,39853.3529050926,-979.4296953189197,-190.8262404295533,2009-02-09 08:28:11
21,39.974752,116.325906,369,39853.352962963,-978.0666943382466,-192.49373357202492,2009-02-09 08:28:16
22,39.974749,116.325909,369,39853.3530208333,-977.8111316535568,-192.82723220227933,2009-02-09 08:28:21
23,39.974746,116.32591399999998,369,39853.3530787037,-977.3851938500752,-193.1607308305276,2009-02-09 08:28:26
24,39.974749,116.32592,368,39853.3531365741,-976.8740684828612,-192.82723220227933,2009-02-09 08:28:31
