,Lat,Long,Alt,dayNo,x,y,datetime
0,39.906054,116.174864,-155,39851.2523842593,-13844.964428514548,-7829.420222323681,2009-02-07 06:03:26
1,39.90622000000001,116.174898,315,39851.2524421296,-13842.068052628418,-7810.966485672759,2009-02-07 06:03:31
2,39.906274,116.174565,243,39851.2525,-13870.4354987812,-7804.96346298412,2009-02-07 06:03:36
3,39.906308,116.174144,273,39851.2525578704,-13906.299447148096,-7801.183782049723,2009-02-07 06:03:41
4,39.906217,116.173449,212,39851.2526157407,-13965.504777419952,-7811.299986935002,2009-02-07 06:03:46
5,39.906193,116.172756,240,39851.252673611096,-14024.53973242886,-7813.967997032138,2009-02-07 06:03:51
6,39.906223,116.172043,215,39851.2527314815,-14085.278437724517,-7810.632984412045,2009-02-07 06:03:56
7,39.906274,116.171297,204,39851.2527893518,-14148.828331100869,-7804.96346298412,2009-02-07 06:04:01
8,39.906334,116.170646,155,39851.252847222204,-14204.285409435368,-7798.293437816967,2009-02-07 06:04:06
9,39.906344,116.169899,146,39851.252905092595,-14267.920489869317,-7797.181766960843,2009-02-07 06:04:11
10,39.90635200000001,116.169091,135,39851.252962963,-14336.752008989328,-7796.292430275025,2009-02-07 06:04:16
11,39.906336,116.168256,144,39851.2530208333,-14407.883590937314,-7798.071103646062,2009-02-07 06:04:21
12,39.906323,116.167444,151,39851.2530787037,-14477.055859547678,-7799.516275760672,2009-02-07 06:04:26
13,39.906295,116.166719,155,39851.2531365741,-14538.81681340948,-7802.628954170409,2009-02-07 06:04:31
14,39.906339,116.166129,165,39851.2531944444,-14589.077451547273,-7797.737602388391,2009-02-07 06:04:36
15,39.906492,116.165721,168,39851.2532523148,-14623.833960540403,-7780.729038430979,2009-02-07 06:04:41
16,39.906615,116.165575,169,39851.2533101852,-14636.27133873896,-7767.055487231259,2009-02-07 06:04:46
17,39.906634,116.165594,167,39851.2533680556,-14634.652775823279,-7764.943312673144,2009-02-07 06:04:51
18,39.906635,116.165603,167,39851.2534259259,-14633.88608812541,-7764.832145592231,2009-02-07 06:04:56
19,39.906771,116.165542,165,39851.253483796296,-14639.082526963164,-7749.713422574738,2009-02-07 06:05:01
20,39.907007,116.165393,166,39851.2535416667,-14651.775467713931,-7723.477992018216,2009-02-07 06:05:06
21,39.90733,116.165205,168,39851.253599537005,-14667.790721803753,-7687.571026777432,2009-02-07 06:05:11
22,39.907721,116.16499,163,39851.253657407404,-14686.106038961329,-7644.104702219955,2009-02-07 06:05:16
23,39.90811,116.164793,161,39851.253715277795,-14702.887980708576,-7600.86071374566,2009-02-07 06:05:21
24,39.908524,116.164563,159,39851.2537731482,-14722.481110647184,-7554.837550761622,2009-02-07 06:05:26
25,39.908958,116.16428700000002,154,39851.253831018505,-14745.99286653686,-7506.591048926659,2009-02-07 06:05:31
26,39.909362,116.164001,147,39851.2538888889,-14770.35649760613,-7461.6795609059745,2009-02-07 06:05:36
27,39.909767,116.16371399999998,140,39851.2539467593,-14794.80531615878,-7416.656907933845,2009-02-07 06:05:41
28,39.910145,116.163465,133,39851.2540046296,-14816.017008877212,-7374.63576705278,2009-02-07 06:05:46
29,39.910489,116.163193,125,39851.2540625,-14839.188014543804,-7336.394307100686,2009-02-07 06:05:51
30,39.910854,116.16288,113,39851.2541203704,-14865.851708522889,-7295.818341074615,2009-02-07 06:05:56
