,Lat,Long,Alt,dayNo,x,y,datetime
0,39.960585,116.104344,311,39909.9327314815,-19852.387525974882,-1767.3867107423605,2009-04-06 22:23:08
1,39.960544,116.104339,319,39909.9327893518,-19852.81346342,-1771.9445327865546,2009-04-06 22:23:13
2,39.960544,116.104339,319,39909.9328240741,-19852.81346342,-1771.9445327865546,2009-04-06 22:23:16
3,39.960543,116.10434,320,39909.932847222204,-19852.728275930982,-1772.0556991779038,2009-04-06 22:23:18
4,39.960566,116.104331,324,39909.932905092595,-19853.49496332781,-1769.498872174453,2009-04-06 22:23:23
5,39.960555,116.104333,326,39909.932962963,-19853.32458834978,-1770.721702479729,2009-04-06 22:23:28
6,39.960526,116.104342,328,39909.9330208333,-19852.557900952932,-1773.9455278377516,2009-04-06 22:23:33
7,39.960506,116.104356,328,39909.9330787037,-19851.365276110875,-1776.1688556767313,2009-04-06 22:23:38
8,39.960506,116.104356,328,39909.9331134259,-19851.365276110875,-1776.1688556767313,2009-04-06 22:23:41
9,39.960503,116.104358,328,39909.9331365741,-19851.19490113281,-1776.5023548529853,2009-04-06 22:23:43
10,39.960494,116.104364,327,39909.9331944444,-19850.68377620294,-1777.5028523838516,2009-04-06 22:23:48
11,39.960495,116.104344,320,39909.9332523148,-19852.387525974882,-1777.3916859911676,2009-04-06 22:23:53
12,39.960494,116.104345,319,39909.9333101852,-19852.30233848586,-1777.5028523838516,2009-04-06 22:23:58
13,39.960497,116.104343,318,39909.9333680556,-19852.472713463903,-1777.1693532072522,2009-04-06 22:24:03
14,39.960499,116.104343,318,39909.9334259259,-19852.472713463903,-1776.9470204226814,2009-04-06 22:24:08
15,39.960499,116.104342,318,39909.933483796296,-19852.557900952932,-1776.9470204226814,2009-04-06 22:24:13
16,39.9605,116.104342,318,39909.9335416667,-19852.557900952932,-1776.8358540293539,2009-04-06 22:24:18
17,39.960501,116.104342,318,39909.933599537,-19852.557900952932,-1776.7246876374536,2009-04-06 22:24:23
18,39.96050200000001,116.104342,318,39909.933657407404,-19852.557900952932,-1776.6135212448596,2009-04-06 22:24:28
19,39.960503,116.104341,318,39909.933715277795,-19852.64308844196,-1776.5023548529853,2009-04-06 22:24:33
20,39.960503,116.104341,318,39909.9337731482,-19852.64308844196,-1776.5023548529853,2009-04-06 22:24:38
21,39.960504,116.104341,318,39909.9338310185,-19852.64308844196,-1776.3911884611234,2009-04-06 22:24:43
22,39.960503,116.104341,318,39909.9338888889,-19852.64308844196,-1776.5023548529853,2009-04-06 22:24:48
23,39.960503,116.104342,318,39909.9339467593,-19852.557900952932,-1776.5023548529853,2009-04-06 22:24:53
24,39.960503,116.104341,318,39909.9340046296,-19852.64308844196,-1776.5023548529853,2009-04-06 22:24:58
25,39.960503,116.104341,318,39909.9340625,-19852.64308844196,-1776.5023548529853,2009-04-06 22:25:03
26,39.960504,116.104341,318,39909.9341203704,-19852.64308844196,-1776.3911884611234,2009-04-06 22:25:08
27,39.960503,116.104341,318,39909.9341782407,-19852.64308844196,-1776.5023548529853,2009-04-06 22:25:13
28,39.960503,116.10434,318,39909.9342361111,-19852.728275930982,-1776.5023548529853,2009-04-06 22:25:18
29,39.960504,116.10434,318,39909.934293981496,-19852.728275930982,-1776.3911884611234,2009-04-06 22:25:23
30,39.960504,116.10434,318,39909.9343518519,-19852.728275930982,-1776.3911884611234,2009-04-06 22:25:28
31,39.960507,116.104343,320,39909.934409722206,-19852.472713463903,-1776.0576892849085,2009-04-06 22:25:33
32,39.960515,116.104336,322,39909.9344675926,-19853.069025884888,-1775.1683581486625,2009-04-06 22:25:38
33,39.960519,116.104335,322,39909.934525462995,-19853.154213373917,-1774.7236925812008,2009-04-06 22:25:43
34,39.960519,116.104335,322,39909.934560185204,-19853.154213373917,-1774.7236925812008,2009-04-06 22:25:46
35,39.960527,116.10433799999998,322,39909.9345833333,-19852.898650909017,-1773.8343614461844,2009-04-06 22:25:48
36,39.960563,116.104368,322,39909.9346412037,-19850.343026246785,-1769.8323713484012,2009-04-06 22:25:53
37,39.96058,116.104377,323,39909.9346990741,-19849.576338847568,-1767.9425426973169,2009-04-06 22:25:58
38,39.96058,116.104466,323,39909.9347569444,-19841.994652352594,-1767.9425426973169,2009-04-06 22:26:03
39,39.960497,116.104791,322,39909.9348148148,-19814.308718470314,-1777.1693532072522,2009-04-06 22:26:08
40,39.960283,116.105267,320,39909.9348726852,-19773.75947365184,-1800.9589614325855,2009-04-06 22:26:13
41,39.959964,116.105802,318,39909.9349305556,-19728.18416680716,-1836.4210420752552,2009-04-06 22:26:18
42,39.959697,116.106283,314,39909.9349884259,-19687.20898423876,-1866.1024710751456,2009-04-06 22:26:23
43,39.959447,116.106744,308,39909.9350462963,-19647.93755133327,-1893.8940720903045,2009-04-06 22:26:28
44,39.959181,116.107354,304,39909.935104166696,-19595.973182210477,-1923.4643364486276,2009-04-06 22:26:33
45,39.958954,116.108051,298,39909.935162037,-19536.597501144173,-1948.6991116369472,2009-04-06 22:26:38
46,39.958804,116.10889,292,39909.935219907406,-19465.125195995144,-1965.3740735773856,2009-04-06 22:26:43
47,39.958622,116.109748,287,39909.9352777778,-19392.034328065045,-1985.606361118612,2009-04-06 22:26:48
48,39.958454,116.110573,283,39909.9353356481,-19321.75464694007,-2004.2823192257315,2009-04-06 22:26:53
49,39.958274,116.111327,283,39909.9353935185,-19257.523277404896,-2024.2922747412272,2009-04-06 22:26:58
50,39.958112,116.112092,283,39909.935451388905,-19192.354845100534,-2042.3012350598221,2009-04-06 22:27:03
51,39.957936,116.112816,279,39909.9355092593,-19130.6790996891,-2061.866525663953,2009-04-06 22:27:08
52,39.957743,116.11359,277,39909.9355671296,-19064.743979246534,-2083.3216459291743,2009-04-06 22:27:13
53,39.957563,116.11435,276,39909.935625,-19000.001483372558,-2103.3316030837595,2009-04-06 22:27:18
54,39.957351,116.115088,275,39909.935682870404,-18937.133112049894,-2126.898886486822,2009-04-06 22:27:23
55,39.957129,116.115815,275,39909.9357407407,-18875.2018028548,-2151.5778348191957,2009-04-06 22:27:28
56,39.956951,116.116321,275,39909.9357986111,-18832.096929968484,-2171.365460513084,2009-04-06 22:27:33
57,39.956875,116.116521,268,39909.9358564815,-18815.059430764664,-2179.814109810658,2009-04-06 22:27:38
58,39.956795,116.116657,262,39909.935914351896,-18803.473931288732,-2188.7074249395373,2009-04-06 22:27:43
59,39.956789,116.116662,262,39909.9359722222,-18803.047993808363,-2189.37442357733,2009-04-06 22:27:48
60,39.956789,116.116662,262,39909.9360069444,-18803.047993808363,-2189.37442357733,2009-04-06 22:27:51
61,39.956785,116.116659,261,39909.9360300926,-18803.30355629572,-2189.819089336587,2009-04-06 22:27:53
62,39.956774,116.116714,266,39909.936087963,-18798.61824400863,-2191.0419201752447,2009-04-06 22:27:58
63,39.956721,116.117032,274,39909.9361458333,-18771.528620183344,-2196.9337415069017,2009-04-06 22:28:03
64,39.956564,116.117598,284,39909.9362037037,-18723.31249713435,-2214.386872834481,2009-04-06 22:28:08
65,39.956386,116.118206,289,39909.936261574105,-18671.51849901661,-2234.1744998171,2009-04-06 22:28:13
66,39.956144,116.118874,291,39909.9363194444,-18614.613250836075,-2261.0767798494658,2009-04-06 22:28:18
67,39.955835,116.119499,290,39909.9363773148,-18561.371064801304,-2295.427212881554,2009-04-06 22:28:23
68,39.955411,116.12003500000002,291,39909.9364351852,-18515.710565875906,-2342.561789647472,2009-04-06 22:28:28
69,39.954859,116.120411,289,39909.936493055604,-18483.680066531608,-2403.925676056361,2009-04-06 22:28:33
70,39.954281,116.120745,288,39909.9365509259,-18455.227442044274,-2468.17989463006,2009-04-06 22:28:38
71,39.953771,116.12104,286,39909.9366087963,-18430.09712994341,-2524.874796925169,2009-04-06 22:28:43
72,39.953262,116.12138,279,39909.9366666667,-18401.133380338684,-2581.4585360667306,2009-04-06 22:28:48
73,39.95276,116.121666,268,39909.936724537,-18376.769755622132,-2637.2641130866136,2009-04-06 22:28:53
74,39.952207,116.122025,249,39909.9367824074,-18346.187443409995,-2698.739184734559,2009-04-06 22:28:58
75,39.951731,116.12248999999998,236,39909.9368402778,-18306.5752561734,-2751.654439416074,2009-04-06 22:29:03
76,39.951293,116.122951,221,39909.9368981481,-18267.303818808734,-2800.3453696068923,2009-04-06 22:29:08
77,39.950859,116.123397,212,39909.9369560185,-18229.310193824196,-2848.5916361915333,2009-04-06 22:29:13
78,39.950426,116.123836,204,39909.9370138889,-18191.91288122828,-2896.726738667422,2009-04-06 22:29:18
79,39.950084,116.12418,202,39909.937071759305,-18162.608381075468,-2934.7456896638814,2009-04-06 22:29:23
80,39.949852,116.124395,199,39909.9371296296,-18144.29306844755,-2960.5363239414287,2009-04-06 22:29:28
81,39.9498,116.12442,198,39909.9371875,-18142.163380931066,-2966.3169834425157,2009-04-06 22:29:33
82,39.949803,116.124399,194,39909.9372453704,-18143.952318445714,-2965.983483855041,2009-04-06 22:29:38
83,39.949806,116.124389,190,39909.937303240695,-18144.804193451364,-2965.6499842676817,2009-04-06 22:29:43
84,39.949808,116.124379,188,39909.9373611111,-18145.65606845696,-2965.427651209271,2009-04-06 22:29:48
85,39.949812,116.124369,188,39909.9374189815,-18146.507943464654,-2964.982985093309,2009-04-06 22:29:53
86,39.9498,116.124389,189,39909.9374768519,-18144.804193451364,-2966.3169834425157,2009-04-06 22:29:58
87,39.949704,116.124564,199,39909.9375347222,-18129.896380829083,-2976.988970306796,2009-04-06 22:30:03
88,39.949522,116.124716,209,39909.9375925926,-18116.94788070584,-2997.221279058819,2009-04-06 22:30:08
89,39.949297,116.124839,228,39909.937650463,-18106.469818097332,-3022.2337492559914,2009-04-06 22:30:13
90,39.949013,116.124928,235,39909.9377083333,-18098.888130513984,-3053.805045896942,2009-04-06 22:30:18
91,39.948644,116.124971,247,39909.9377662037,-18095.225067970445,-3094.825499765545,2009-04-06 22:30:23
92,39.948229,116.12496000000002,259,39909.9378240741,-18096.16213048068,-3140.959616634516,2009-04-06 22:30:28
93,39.947794,116.124959,267,39909.9378819444,-18096.247317984165,-3189.317066803328,2009-04-06 22:30:33
94,39.947398,116.125067,269,39909.9379398148,-18087.047067875093,-3233.339023547353,2009-04-06 22:30:38
95,39.946992,116.12531,271,39909.9379976852,-18066.346505102745,-3278.472647950069,2009-04-06 22:30:43
96,39.946616,116.125668,274,39909.9380555556,-18035.84937964365,-3320.271277359348,2009-04-06 22:30:48
97,39.94626,116.126116,276,39909.9381134259,-17997.685378966624,-3359.8465770853554,2009-04-06 22:30:53
98,39.94594,116.126636,274,39909.9381712963,-17953.387878035708,-3395.4198815946997,2009-04-06 22:30:58
99,39.945599,116.127078,272,39909.9382291667,-17915.7350021266,-3433.327685655033,2009-04-06 22:31:03
100,39.945273,116.127485,265,39909.938287037,-17881.063688691007,-3469.567992396449,2009-04-06 22:31:08
101,39.94503,116.127752,262,39909.9383449074,-17858.318625528118,-3496.581473460581,2009-04-06 22:31:13
102,39.944942,116.127834,254,39909.9384027778,-17851.333250314547,-3506.364133455837,2009-04-06 22:31:18
103,39.944942,116.12783,253,39909.9384606481,-17851.674000326322,-3506.364133455837,2009-04-06 22:31:23
104,39.944942,116.12783,253,39909.9384953704,-17851.674000326322,-3506.364133455837,2009-04-06 22:31:26
105,39.94494,116.12783,252,39909.9385185185,-17851.674000326322,-3506.586466638169,2009-04-06 22:31:28
106,39.944894,116.127934,253,39909.9385763889,-17842.814500051947,-3511.7001298586842,2009-04-06 22:31:33
107,39.94482,116.128233,263,39909.9386342593,-17817.343436729352,-3519.926457703681,2009-04-06 22:31:38
108,39.944717,116.12865,271,39909.9386921296,-17781.820248002525,-3531.3766168496168,2009-04-06 22:31:43
