,Lat,Long,-,Alt,dayNo,Date,Time,datetime,Transportation Mode,x,y
0,39.98744,116.301444,0,492,39687.01875,2008-08-27,00:27:00,2008-08-27 00:27:00,-,-3061.9248013278248,1217.9821030513365
1,39.98741,116.301499,0,492,39687.0187731481,2008-08-27,00:27:02,2008-08-27 00:27:02,-,-3057.2394855444713,1214.6471216331372
2,39.987401,116.301461,0,492,39687.018796296295,2008-08-27,00:27:04,2008-08-27 00:27:04,-,-3060.476612814144,1213.6466272049338
3,39.98741500000001,116.301534,0,492,39687.0188194444,2008-08-27,00:27:06,2008-08-27 00:27:06,-,-3054.2579209568835,1215.2029518718364
4,39.987433,116.301569,0,492,39687.018842592595,2008-08-27,00:27:08,2008-08-27 00:27:08,-,-3051.2763563670114,1217.203940721855
5,39.98741,116.301542,0,492,39687.0188657407,2008-08-27,00:27:10,2008-08-27 00:27:10,-,-3053.5764204788993,1214.6471216331372
6,39.987418,116.301568,0,492,39687.0188888889,2008-08-27,00:27:12,2008-08-27 00:27:12,-,-3051.3615439270334,1215.536450012498
7,39.98741,116.301561,0,492,39687.018912037005,2008-08-27,00:27:14,2008-08-27 00:27:14,-,-3051.9578568450165,1214.6471216331372
8,39.987406,116.30157,0,492,39687.0189351852,2008-08-27,00:27:16,2008-08-27 00:27:16,-,-3051.191168809156,1214.2024574435027
9,39.987402,116.301562,0,492,39687.0189583333,2008-08-27,00:27:18,2008-08-27 00:27:18,-,-3051.8726692849946,1213.7577932536633
10,39.987409,116.301554,0,492,39687.0189814815,2008-08-27,00:27:20,2008-08-27 00:27:20,-,-3052.554169762995,1214.5359555859245
11,39.987408,116.30153500000002,0,492,39687.0190046296,2008-08-27,00:27:22,2008-08-27 00:27:22,-,-3054.172733396865,1214.424789538699
12,39.987414,116.301513,0,492,39687.019027777795,2008-08-27,00:27:24,2008-08-27 00:27:24,-,-3056.046859710751,1215.0917858232735
13,39.987422,116.301519,0,492,39687.0190509259,2008-08-27,00:27:26,2008-08-27 00:27:26,-,-3055.535734352817,1215.9811142022245
14,39.987437,116.301483,0,492,39687.0190740741,2008-08-27,00:27:28,2008-08-27 00:27:28,-,-3058.6024865003683,1217.6486049101059
15,39.987679,116.302309,0,102,39687.019097222204,2008-08-27,00:27:30,2008-08-27 00:27:30,-,-2988.237562176099,1244.550787940219
16,39.987556,116.302521,0,143,39687.020347222206,2008-08-27,00:29:18,2008-08-27 00:29:18,-,-2970.1777995038024,1230.8773644275927
17,39.987481,116.302607,0,144,39687.0203703704,2008-08-27,00:29:20,2008-08-27 00:29:20,-,-2962.851669364164,1222.5399109715788
18,39.987464,116.302647,0,144,39687.0203935185,2008-08-27,00:29:22,2008-08-27 00:29:22,-,-2959.444166972291,1220.6500881784427
19,39.98745,116.302691,0,145,39687.0204166667,2008-08-27,00:29:24,2008-08-27 00:29:24,-,-2955.6959143419253,1219.09376352245
20,39.987447,116.302722,0,145,39687.0204398148,2008-08-27,00:29:26,2008-08-27 00:29:26,-,-2953.055099986586,1218.7602653816039
21,39.987445,116.302735,0,146,39687.020462962995,2008-08-27,00:29:28,2008-08-27 00:29:28,-,-2951.9476617113805,1218.5379332866996
22,39.987437,116.302803,0,150,39687.0204861111,2008-08-27,00:29:30,2008-08-27 00:29:30,-,-2946.1549076438655,1217.6486049101059
23,39.987449,116.302863,0,151,39687.0205092593,2008-08-27,00:29:32,2008-08-27 00:29:32,-,-2941.043654054909,1218.9825974750424
24,39.987456,116.302907,0,153,39687.020532407405,2008-08-27,00:29:34,2008-08-27 00:29:34,-,-2937.2954014236625,1219.7607598037962
25,39.987457,116.30294,0,154,39687.0205555556,2008-08-27,00:29:36,2008-08-27 00:29:36,-,-2934.484211949569,1219.8719258504063
26,39.987458,116.303,0,155,39687.0205787037,2008-08-27,00:29:38,2008-08-27 00:29:38,-,-2929.3729583620207,1219.9830918970042
27,39.987468,116.303027,0,156,39687.0206018519,2008-08-27,00:29:40,2008-08-27 00:29:40,-,-2927.0728942464316,1221.0947523651048
28,39.987499,116.303064,0,158,39687.020625,2008-08-27,00:29:42,2008-08-27 00:29:42,-,-2923.9209545334916,1224.5408998077924
29,39.987543,116.303094,0,163,39687.0206481481,2008-08-27,00:29:44,2008-08-27 00:29:44,-,-2921.365327737249,1229.4322058343166
30,39.987601,116.303175,0,165,39687.0206712963,2008-08-27,00:29:46,2008-08-27 00:29:46,-,-2914.4651353917498,1235.8798364667527
31,39.9876,116.303267,0,163,39687.0206944444,2008-08-27,00:29:48,2008-08-27 00:29:48,-,-2906.627879885832,1235.7686704219868
32,39.987516,116.303415,0,164,39687.0207175926,2008-08-27,00:29:50,2008-08-27 00:29:50,-,-2894.0201210279006,1226.430722593306
33,39.987516,116.303499,0,163,39687.0207407407,2008-08-27,00:29:52,2008-08-27 00:29:52,-,-2886.8643659994214,1226.430722593306
34,39.987531,116.303574,0,159,39687.0207638889,2008-08-27,00:29:54,2008-08-27 00:29:54,-,-2880.475299010019,1228.0982132831234
35,39.987546,116.303611,0,161,39687.020787037,2008-08-27,00:29:56,2008-08-27 00:29:56,-,-2877.3233592952324,1229.7657039714732
36,39.987568,116.30367,0,157,39687.0208101852,2008-08-27,00:29:58,2008-08-27 00:29:58,-,-2872.29729326206,1232.2113569742355
37,39.9876,116.30377,0,152,39687.0208333333,2008-08-27,00:30:00,2008-08-27 00:30:00,-,-2863.7785372723633,1235.7686704219868
38,39.987608,116.303832,0,153,39687.0208564815,2008-08-27,00:30:02,2008-08-27 00:30:02,-,-2858.496908559817,1236.657998781875
39,39.98761500000001,116.303867,0,155,39687.0208796296,2008-08-27,00:30:04,2008-08-27 00:30:04,-,-2855.5153439646406,1237.4361610977842
40,39.987605,116.303899,0,158,39687.0209027778,2008-08-27,00:30:06,2008-08-27 00:30:06,-,-2852.789342045735,1236.3245006471016
41,39.987577,116.303964,0,166,39687.0209259259,2008-08-27,00:30:08,2008-08-27 00:30:08,-,-2847.2521506539056,1233.2118513831833
42,39.987563,116.303992,0,170,39687.0209490741,2008-08-27,00:30:10,2008-08-27 00:30:10,-,-2844.8668989757084,1231.6555267467506
43,39.98754,116.30401100000002,0,172,39687.0209722222,2008-08-27,00:30:12,2008-08-27 00:30:12,-,-2843.2483353353427,1229.0987076970448
44,39.987509,116.304136,0,179,39687.0209953704,2008-08-27,00:30:14,2008-08-27 00:30:14,-,-2832.5998903469686,1225.6525602706404
45,39.987494,116.304189,0,183,39687.0210185185,2008-08-27,00:30:16,2008-08-27 00:30:16,-,-2828.0849496726046,1223.9850695758878
46,39.987466,116.304213,0,187,39687.021041666696,2008-08-27,00:30:18,2008-08-27 00:30:18,-,-2826.0404482327444,1220.8724202714454
47,39.987437,116.304228,0,189,39687.0210648148,2008-08-27,00:30:20,2008-08-27 00:30:20,-,-2824.762634835243,1217.6486049101059
48,39.987399,116.304247,0,191,39687.021087962996,2008-08-27,00:30:22,2008-08-27 00:30:22,-,-2823.144071194479,1213.4242951102651
49,39.987361,116.304262,0,193,39687.0211111111,2008-08-27,00:30:24,2008-08-27 00:30:24,-,-2821.866257796933,1209.1999852919255
50,39.987289,116.304216,0,189,39687.0211342593,2008-08-27,00:30:26,2008-08-27 00:30:26,-,-2825.7848855541124,1201.196029794877
51,39.987219,116.304234,0,184,39687.021157407406,2008-08-27,00:30:28,2008-08-27 00:30:28,-,-2824.251509475804,1193.4144063321617
52,39.987141,116.304327,0,188,39687.0211805556,2008-08-27,00:30:30,2008-08-27 00:30:30,-,-2816.3290664008337,1184.7434543990348
53,39.987126,116.304374,0,188,39687.0212037037,2008-08-27,00:30:32,2008-08-27 00:30:32,-,-2812.3252510829216,1183.0759636342725
54,39.987115,116.304427,0,191,39687.0212268519,2008-08-27,00:30:34,2008-08-27 00:30:34,-,-2807.8103104052725,1181.8531370713793
55,39.987123,116.304479,0,192,39687.02125,2008-08-27,00:30:36,2008-08-27 00:30:36,-,-2803.380557289832,1182.7424654802671
56,39.987087,116.304563,0,197,39687.0212731481,2008-08-27,00:30:38,2008-08-27 00:30:38,-,-2796.2248022533595,1178.7404876309865
57,39.987072,116.304633,0,197,39687.0212962963,2008-08-27,00:30:40,2008-08-27 00:30:40,-,-2790.261673056187,1177.0729968551402
58,39.987051,116.304708,0,200,39687.0213194444,2008-08-27,00:30:42,2008-08-27 00:30:42,-,-2783.872606057036,1174.7385097643958
59,39.987053,116.304758,0,204,39687.0213425926,2008-08-27,00:30:44,2008-08-27 00:30:44,-,-2779.6132280587744,1174.9608418686878
60,39.98705,116.30482,0,207,39687.0213657407,2008-08-27,00:30:46,2008-08-27 00:30:46,-,-2774.331599338632,1174.627343712584
61,39.987048,116.30488,0,210,39687.021388888905,2008-08-27,00:30:48,2008-08-27 00:30:48,-,-2769.220345740971,1174.405011608215
62,39.987046,116.304936,0,216,39687.021412037,2008-08-27,00:30:50,2008-08-27 00:30:50,-,-2764.44984238215,1174.1826795037946
63,39.987046,116.30499,0,223,39687.0214351852,2008-08-27,00:30:52,2008-08-27 00:30:52,-,-2759.849714141557,1174.1826795037946
