,Lat,Long,Alt,dayNo,x,y,datetime
0,39.892136,116.454277,179,39920.4128587963,9957.545037053593,-9376.645011197485,2009-04-17 09:54:31
1,39.892367,116.453513,173,39920.4129166667,9892.461754025491,-9350.965372754616,2009-04-17 09:54:36
2,39.892223,116.453921,154,39920.412974537,9927.21827168623,-9366.973458976325,2009-04-17 09:54:41
3,39.891965,116.454632,121,39920.4130324074,9987.78661483795,-9395.654614121502,2009-04-17 09:54:46
4,39.892145,116.453911,102,39920.4130902778,9926.366396254974,-9375.644505791093,2009-04-17 09:54:51
5,39.892054,116.454037,92,39920.4131481481,9937.100026699918,-9385.760727173409,2009-04-17 09:54:56
6,39.891948,116.45421100000002,91,39920.4132060185,9951.922659209316,-9397.544457707882,2009-04-17 09:55:01
7,39.891889,116.454272,86,39920.4132638889,9957.119099338524,-9404.103326652386,2009-04-17 09:55:06
8,39.89183,116.454294,83,39920.4133217593,9958.993225285623,-9410.662195642155,2009-04-17 09:55:11
9,39.891788,116.454279,82,39920.4133796296,9957.715412140482,-9415.331221051589,2009-04-17 09:55:16
10,39.891667,116.454538,74,39920.4134375,9979.778985793448,-9428.782461047052,2009-04-17 09:55:21
11,39.891629,116.454541,76,39920.4134953704,9980.03454842354,-9433.006817448544,2009-04-17 09:55:26
12,39.891583,116.45459,73,39920.4135532407,9984.208738030622,-9438.12051206303,2009-04-17 09:55:31
13,39.891533,116.454591,73,39920.4136111111,9984.293925573973,-9443.678875806274,2009-04-17 09:55:36
14,39.891496,116.454576,71,39920.4136689815,9983.01611243022,-9447.792064996833,2009-04-17 09:55:41
15,39.891458,116.454526,71,39920.4137268519,9978.756735277393,-9452.016421481494,2009-04-17 09:55:46
16,39.891433,116.454522,71,39920.4137847222,9978.415985106083,-9454.79560338947,2009-04-17 09:55:51
17,39.89142,116.454545,71,39920.4138425926,9980.375298594821,-9456.240777983929,2009-04-17 09:55:56
18,39.891345,116.45473,71,39920.413900463,9996.134994050728,-9464.578323767622,2009-04-17 09:56:01
19,39.89132100000001,116.454742,72,39920.4139583333,9997.157244566015,-9467.246338432702,2009-04-17 09:56:06
20,39.891302,116.454749,73,39920.4140162037,9997.753557364775,-9469.358516715634,2009-04-17 09:56:11
21,39.891286,116.454726,75,39920.4140740741,9995.794243879674,-9471.137193167478,2009-04-17 09:56:16
22,39.891227,116.454704,74,39920.4141319444,9993.920117933387,-9477.69606261189,2009-04-17 09:56:21
23,39.891172,116.454638,73,39920.4141898148,9988.297740095784,-9483.810262982606,2009-04-17 09:56:26
24,39.891082,116.454796,74,39920.4142476852,10001.757371886422,-9493.815318216783,2009-04-17 09:56:31
25,39.891049,116.454755,75,39920.4143055556,9998.264682624556,-9497.483838494254,2009-04-17 09:56:36
26,39.890977,116.45476,77,39920.4143634259,9998.690620338864,-9505.487882787216,2009-04-17 09:56:41
27,39.890935,116.454752,79,39920.4144212963,9998.009119994666,-9510.156908655179,2009-04-17 09:56:46
28,39.890886,116.454734,81,39920.4144791667,9996.475744221774,-9515.604105529206,2009-04-17 09:56:51
29,39.890857,116.454722,82,39920.414537037,9995.45349370645,-9518.827956755084,2009-04-17 09:56:56
30,39.890829,116.454684,84,39920.4145949074,9992.216367073586,-9521.940640708499,2009-04-17 09:57:01
31,39.89080300000001,116.454672,84,39920.4146527778,9991.19411655808,-9524.830990100578,2009-04-17 09:57:06
32,39.89080300000001,116.454672,84,39920.4146875,9991.19411655808,-9524.830990100578,2009-04-17 09:57:09
33,39.890799,116.454678,77,39920.4147106481,9991.705241815838,-9525.275659239129,2009-04-17 09:57:11
34,39.890748,116.454669,77,39920.4147685185,9990.938553928112,-9530.945190770472,2009-04-17 09:57:16
35,39.890708,116.454616,77,39920.4148263889,9986.423614148891,-9535.391882188442,2009-04-17 09:57:21
36,39.89063400000001,116.454716,74,39920.4148842593,9994.942368448776,-9543.61826136846,2009-04-17 09:57:26
37,39.890557,116.454818,75,39920.4149421296,10003.631497829909,-9552.17814248215,2009-04-17 09:57:31
38,39.890512,116.454811,75,39920.415,10003.035185029135,-9557.18067044049,2009-04-17 09:57:36
39,39.890492,116.454775,70,39920.4150578704,9999.968433483913,-9559.404016207678,2009-04-17 09:57:41
40,39.89043,116.45476200000002,73,39920.415115740696,9998.860995425452,-9566.296388120125,2009-04-17 09:57:46
41,39.890398,116.454748,71,39920.4151736111,9997.668369823643,-9569.85374138494,2009-04-17 09:57:51
42,39.890377,116.454717,70,39920.4152314815,9995.027555989916,-9572.188254471015,2009-04-17 09:57:56
43,39.890366,116.454704,68,39920.415289351804,9993.920117933387,-9573.411094661451,2009-04-17 09:58:01
44,39.890348,116.454666,66,39920.4153472222,9990.68299129814,-9575.412105886526,2009-04-17 09:58:06
45,39.890379,116.454631,66,39920.4154050926,9987.701427294614,-9571.965919891616,2009-04-17 09:58:11
46,39.890401,116.454629,71,39920.415462963,9987.531052207944,-9569.520239514548,2009-04-17 09:58:16
47,39.890417,116.454597,73,39920.4155208333,9984.805050831883,-9567.741562882176,2009-04-17 09:58:21
48,39.890414,116.454563,80,39920.4155787037,9981.908674368786,-9568.075064750541,2009-04-17 09:58:26
49,39.89038,116.454534,82,39920.4156365741,9979.438235624324,-9571.85475260123,2009-04-17 09:58:31
50,39.890391,116.454533,83,39920.4156944444,9979.353048080959,-9570.631912413477,2009-04-17 09:58:36
51,39.890406,116.454542,83,39920.4157523148,9980.119735966902,-9568.964403066977,2009-04-17 09:58:41
52,39.89035300000001,116.45449,83,39920.4158101852,9975.689983728947,-9574.856269434147,2009-04-17 09:58:46
53,39.890347,116.454444,83,39920.4158680556,9971.771356748342,-9575.523273176614,2009-04-17 09:58:51
54,39.890357,116.454429,83,39920.415925925896,9970.493543603907,-9574.411600272762,2009-04-17 09:58:56
55,39.89037,116.454528,84,39920.4159837963,9978.927110364128,-9572.966425500728,2009-04-17 09:59:01
56,39.890359,116.454607,58,39920.474166666696,9985.656926263151,-9574.189265692143,2009-04-17 11:22:48
57,39.89025,116.454511,49,39920.474224537,9977.47892213334,-9586.306500401572,2009-04-17 11:22:53
58,39.890222,116.454459,52,39920.474282407406,9973.04916989488,-9589.419184572518,2009-04-17 11:22:58
59,39.89027,116.45448600000002,63,39920.4743402778,9975.349233557596,-9584.083154571732,2009-04-17 11:23:03
60,39.89034,116.45467,71,39920.4743981481,9991.023741471436,-9576.301444209012,2009-04-17 11:23:08
61,39.890369,116.454704,74,39920.4744560185,9993.920117933387,-9573.077592791242,2009-04-17 11:23:13
62,39.890369,116.454704,74,39920.4744907407,9993.920117933387,-9573.077592791242,2009-04-17 11:23:16
63,39.890374,116.454709,76,39920.474513888905,9994.34605564778,-9572.521756340915,2009-04-17 11:23:18
64,39.890388,116.4547,76,39920.4745717593,9993.57936776014,-9570.965414282133,2009-04-17 11:23:23
65,39.890396,116.454699,76,39920.4746296296,9993.494180218991,-9570.076075963852,2009-04-17 11:23:28
66,39.890396,116.454702,76,39920.4746875,9993.749742846763,-9570.076075963852,2009-04-17 11:23:33
67,39.890396,116.454702,76,39920.4747222222,9993.749742846763,-9570.076075963852,2009-04-17 11:23:36
68,39.890389,116.454694,74,39920.474745370404,9993.06824250242,-9570.854246992569,2009-04-17 11:23:38
69,39.890349,116.454704,73,39920.4748032407,9993.920117933387,-9575.30093859574,2009-04-17 11:23:43
70,39.890328,116.45473,71,39920.4748611111,9996.134994050728,-9577.635451694989,2009-04-17 11:23:48
71,39.890325,116.454726,70,39920.4749189815,9995.794243879674,-9577.968953567475,2009-04-17 11:23:53
72,39.890325,116.454726,70,39920.4749537037,9995.794243879674,-9577.968953567475,2009-04-17 11:23:56
73,39.890318,116.454729,70,39920.474976851896,9996.049806507424,-9578.747124601845,2009-04-17 11:23:58
74,39.890309,116.45474,72,39920.4750347222,9996.986869479411,-9579.747630219395,2009-04-17 11:24:03
75,39.890275,116.454777,73,39920.4750925926,10000.138808570491,-9583.527318115071,2009-04-17 11:24:08
76,39.890251,116.454801,75,39920.475150463,10002.183309600669,-9586.195333110245,2009-04-17 11:24:13
77,39.890288,116.454772,73,39920.4752083333,9999.71287085404,-9582.0821433301,2009-04-17 11:24:18
78,39.890288,116.454772,73,39920.475243055604,9999.71287085404,-9582.0821433301,2009-04-17 11:24:21
