,Lat,Long,Alt,dayNo,x,y,datetime
0,40.37999600000001,115.893249,492,39935.317349537,-37835.02234809868,44855.89257178009,2009-05-02 07:36:59
1,40.379962,115.89323,491,39935.317407407405,-37836.640906744695,44852.11309747294,2009-05-02 07:37:04
2,40.379981,115.893225,490,39935.317465277796,-37837.066843232686,44854.225156646535,2009-05-02 07:37:09
3,40.379997,115.893414,490,39935.3175231481,-37820.966444028265,44856.0037327879,2009-05-02 07:37:14
4,40.379607,115.893615,489,39935.3175810185,-37803.84379720903,44812.65093838673,2009-05-02 07:37:19
5,40.379564,115.893601,486,39935.3176388889,-37805.03641937744,44807.87101478194,2009-05-02 07:37:24
6,40.376931,115.895072,1715,39935.3176967593,-37679.725903164916,44515.18401944063,2009-05-02 07:37:29
7,40.376604,115.895052,1695,39935.3177546296,-37681.42964915183,44478.834355992694,2009-05-02 07:37:34
8,40.376187,115.895016,1676,39935.3178125,-37684.49639193183,44432.48019602256,2009-05-02 07:37:39
9,40.375812,115.89507,1662,39935.3178703704,-37679.8962777645,44390.794798456765,2009-05-02 07:37:44
10,40.375534,115.895069,1650,39935.3179282407,-37679.98146506429,44359.892022561224,2009-05-02 07:37:49
11,40.375301,115.895095,1652,39935.3179861111,-37677.766595275934,44333.99149379704,2009-05-02 07:37:54
12,40.375131,115.895098,1647,39935.3180439815,-37677.511033378636,44315.094111855,2009-05-02 07:37:59
13,40.374944,115.895124,1642,39935.3181018519,-37675.296163591556,44294.3069912892,2009-05-02 07:38:04
14,40.374809,115.895147,1635,39935.3181597222,-37673.33685570331,44279.30024621573,2009-05-02 07:38:09
15,40.374677,115.895157,1631,39935.3182175926,-37672.48498270663,44264.626984140166,2009-05-02 07:38:14
16,40.374609,115.89516,1633,39935.318275462996,-37672.22942080695,44257.06803086283,2009-05-02 07:38:19
17,40.374457,115.89518,1629,39935.3183333333,-37670.52567481533,44240.17154684996,2009-05-02 07:38:24
18,40.374264,115.895167,1628,39935.3183912037,-37671.633109711984,44218.71745816992,2009-05-02 07:38:29
19,40.374087,115.895191,1623,39935.3184490741,-37669.588614520486,44199.04194636809,2009-05-02 07:38:34
20,40.373824,115.895263,1619,39935.3185069444,-37663.45512894837,44169.80658063022,2009-05-02 07:38:39
21,40.373566,115.895333,1614,39935.3185648148,-37657.492017965975,44141.12701946062,2009-05-02 07:38:44
22,40.373337,115.895346,1615,39935.3186226852,-37656.38458307109,44115.67112917913,2009-05-02 07:38:49
23,40.373068,115.89538,1610,39935.3186805556,-37653.48821487733,44085.76879431781,2009-05-02 07:38:54
24,40.372778,115.895401,1609,39935.3187384259,-37651.69928158032,44053.532075397634,2009-05-02 07:38:59
25,40.372447,115.895436,1606,39935.3187962963,-37648.717726084134,44016.737750064785,2009-05-02 07:39:04
26,40.372155,115.895528,1601,39935.3188541667,-37640.88049449126,43984.278706609235,2009-05-02 07:39:09
27,40.371909,115.895509,1597,39935.318912037,-37642.49905319081,43956.933073258704,2009-05-02 07:39:14
28,40.371662,115.89551000000002,1597,39935.3189699074,-37642.413865888346,43929.476278013084,2009-05-02 07:39:19
29,40.371569,115.895797,1600,39935.3190277778,-37617.96511074848,43919.138294175114,2009-05-02 07:39:24
30,40.371497,115.896251,1605,39935.3190856481,-37579.29007628613,43911.134693707434,2009-05-02 07:39:29
31,40.371297,115.89695,1614,39935.3191435185,-37519.74415270341,43888.902469837616,2009-05-02 07:39:34
32,40.371043,115.897786,1621,39935.3192013889,-37448.52756809282,43860.667544782766,2009-05-02 07:39:39
33,40.370766,115.898656,1622,39935.3192592593,-37374.414614336565,43829.87591296866,2009-05-02 07:39:44
34,40.370493,115.899514,1622,39935.3193171296,-37301.32390734493,43799.528924693135,2009-05-02 07:39:49
35,40.370216,115.900377,1621,39935.319375,-37227.80726296213,43768.73729092109,2009-05-02 07:39:54
36,40.369914,115.901326,1623,39935.3194328704,-37146.96450932788,43735.16662770729,2009-05-02 07:39:59
37,40.369587,115.902306,1617,39935.3194907407,-37063.480948094286,43698.81693475844,2009-05-02 07:40:04
38,40.369256,115.903279,1617,39935.3195486111,-36980.59369690556,43662.022595847164,2009-05-02 07:40:09
39,40.368962,115.904075,1624,39935.3196064815,-36912.78459850709,43629.34121811031,2009-05-02 07:40:14
40,40.368806,115.90447,1635,39935.3196643519,-36879.135610964484,43612.00007845274,2009-05-02 07:40:19
41,40.368717,115.904623,1648,39935.3197222222,-36866.10195244781,43602.106735815,2009-05-02 07:40:24
42,40.368614,115.905042,1654,39935.3197800926,-36830.40846918594,43590.65713690583,2009-05-02 07:40:29
