,Lat,Long,Alt,dayNo,x,y,datetime
0,40.03870300000001,116.32526,107,39939.9733101852,-1033.0978588826435,6916.67033917448,2009-05-06 23:21:34
1,40.038729,116.32525,150,39939.9733680556,-1033.94973449807,6919.560639313899,2009-05-06 23:21:39
2,40.038865,116.32523,152,39939.9734259259,-1035.6534857202437,6934.6791322168465,2009-05-06 23:21:44
3,40.038991,116.32522,162,39939.9734837963,-1036.5053613334928,6948.685971017478,2009-05-06 23:21:49
4,40.039076,116.325286,167,39939.9735416667,-1030.882982293357,6958.13502882451,2009-05-06 23:21:54
5,40.039199,116.325285,188,39939.973599537,-1030.9681698549005,6971.808371133019,2009-05-06 23:21:59
6,40.0392,116.325267,208,39939.973657407405,-1032.501545956178,6971.91953651729,2009-05-06 23:22:04
7,40.039179,116.325252,229,39939.973715277796,-1033.7793593728177,6969.58506345412,2009-05-06 23:22:09
8,40.039161,116.325254,231,39939.9737731481,-1033.6089842519,6967.584086538232,2009-05-06 23:22:14
9,40.039199,116.325232,250,39939.9738310185,-1035.4831105993273,6971.808371133019,2009-05-06 23:22:19
10,40.039214,116.325245,256,39939.9738888889,-1034.375672303615,6973.4758518893605,2009-05-06 23:22:24
11,40.039229,116.32524,249,39939.9739467593,-1034.8016101091582,6975.143332642818,2009-05-06 23:22:29
12,40.039194,116.325245,232,39939.9740046296,-1034.375672303615,6971.252544214305,2009-05-06 23:22:34
13,40.039054,116.325233,204,39939.9740625,-1035.3979230356176,6955.689390342544,2009-05-06 23:22:39
14,40.03904,116.32522,201,39939.9741203704,-1036.5053613334928,6954.1330749410545,2009-05-06 23:22:44
15,40.039039,116.325234,184,39939.9741782407,-1035.3127354762432,6954.021909555443,2009-05-06 23:22:49
16,40.039067,116.325243,194,39939.9742361111,-1034.5460474245315,6957.134540354851,2009-05-06 23:22:54
17,40.039067,116.325243,194,39939.9742708333,-1034.5460474245315,6957.134540354851,2009-05-06 23:22:57
18,40.039063,116.325244,196,39939.9742939815,-1034.4608598651566,6956.6898788129965,2009-05-06 23:22:59
