,Lat,Long,Alt,dayNo,x,y,datetime
0,40.039358,116.325388,126,39963.9563310185,-1022.1938510504157,6989.483667001656,2009-05-30 22:57:07
1,40.039375,116.325399,104,39963.9563888889,-1021.2567878755648,6991.373478490078,2009-05-30 22:57:12
2,40.039188,116.325333,108,39963.9564467593,-1026.8791669159416,6970.585551910861,2009-05-30 22:57:17
3,40.039209,116.325345,130,39963.9565046296,-1025.8569161817322,6972.920024970901,2009-05-30 22:57:22
4,40.03922100000001,116.32536100000002,147,39963.9565625,-1024.4939152013342,6974.254009575515,2009-05-30 22:57:27
5,40.039125,116.32536100000002,146,39963.9566203704,-1024.4939152013342,6963.582132693998,2009-05-30 22:57:32
6,40.039091,116.325378,150,39963.9566782407,-1023.0457266615483,6959.802509604499,2009-05-30 22:57:37
7,40.039098,116.325395,149,39963.9567361111,-1021.5975381217537,6960.5806673002735,2009-05-30 22:57:42
8,40.039092,116.325395,148,39963.9567939815,-1021.5975381217537,6959.913674989447,2009-05-30 22:57:47
9,40.03909,116.325397,147,39963.9568518519,-1021.4271629986592,6959.69134421954,2009-05-30 22:57:52
10,40.039085,116.325397,146,39963.956909722205,-1021.4271629986592,6959.135517292427,2009-05-30 22:57:57
11,40.039088,116.325394,145,39963.956967592596,-1021.682725683301,6959.469013448166,2009-05-30 22:58:02
12,40.039088,116.325394,145,39963.9570023148,-1021.682725683301,6959.469013448166,2009-05-30 22:58:05
13,40.039096,116.325394,146,39963.957025463,-1021.682725683301,6960.35833653052,2009-05-30 22:58:07
14,40.039081,116.325378,147,39963.9570833333,-1023.0457266615483,6958.690855751494,2009-05-30 22:58:12
15,40.039031,116.325317,150,39963.9571412037,-1028.2421678963253,6953.13258646795,2009-05-30 22:58:17
16,40.039054,116.325337,152,39963.9571990741,-1026.5384166719282,6955.689390342544,2009-05-30 22:58:22
17,40.039046,116.325373,154,39963.9572569444,-1023.4716644692813,6954.800067255883,2009-05-30 22:58:27
18,40.039068,116.325342,157,39963.9573148148,-1026.1124788663687,6957.245705740813,2009-05-30 22:58:32
19,40.039094,116.3252,155,39963.9573726852,-1038.2091125578138,6960.1360057600095,2009-05-30 22:58:37
20,40.03914,116.324893,148,39963.9574305556,-1064.3616938452676,6965.249613465274,2009-05-30 22:58:42
21,40.03915,116.324441,139,39963.9574884259,-1102.8664715019677,6966.361267310009,2009-05-30 22:58:47
22,40.039138,116.32394,129,39963.9575462963,-1145.545439647671,6965.02728269589,2009-05-30 22:58:52
23,40.039139,116.323416,119,39963.9576041667,-1190.183721691846,6965.138448080234,2009-05-30 22:58:57
24,40.039148,116.322929,113,39963.957662037,-1231.6700639625979,6966.138936540881,2009-05-30 22:59:02
25,40.039216,116.322494,103,39963.957719907405,-1268.7266530465392,6973.6981826560905,2009-05-30 22:59:07
26,40.039203,116.322292,97,39963.957777777796,-1285.934540389964,6972.253032668608,2009-05-30 22:59:12
27,40.039166,116.322294,92,39963.9578356481,-1285.7641652670945,6968.13991345906,2009-05-30 22:59:17
28,40.039162,116.322314,90,39963.9578935185,-1284.0604140448947,6967.695251922281,2009-05-30 22:59:22
29,40.039171,116.32228899999998,90,39963.9579513889,-1286.190103074268,6968.695740380983,2009-05-30 22:59:27
30,40.039209,116.322019,93,39963.9580092593,-1309.1907445669015,6972.920024970901,2009-05-30 22:59:32
31,40.039213,116.321547,100,39963.9580671296,-1349.3992733959353,6973.364686505976,2009-05-30 22:59:37
32,40.039206,116.320916,112,39963.958125,-1403.152624420747,6972.586528819813,2009-05-30 22:59:42
33,40.039183,116.32017,119,39963.9581828704,-1466.7025449437115,6970.0297249907335,2009-05-30 22:59:47
34,40.039146,116.319336,104,39963.9582407407,-1537.7489708055634,6965.916605772409,2009-05-30 22:59:52
35,40.039122,116.318666,94,39963.9582986111,-1594.8246366446372,6963.24863653968,2009-05-30 22:59:57
36,40.039105,116.318133,85,39963.9583564815,-1640.2296066125336,6961.358824996129,2009-05-30 23:00:02
37,40.039097,116.317816,81,39963.9584143519,-1667.2340634178659,6960.469501915407,2009-05-30 23:00:07
38,40.039079,116.317791,73,39963.9584722222,-1669.363752442019,6958.4685249806,2009-05-30 23:00:12
