,Lat,Long,Alt,dayNo,x,y,datetime
0,39.892241,116.453925,504,39968.4070023148,9927.559021860454,-9364.972448184628,2009-06-04 09:46:05
1,39.892499,116.45435,494,39968.4070601852,9963.763727700467,-9336.291293950848,2009-06-04 09:46:10
2,39.89249,116.454423,493,39968.4071180556,9969.98241834351,-9337.291799316456,2009-06-04 09:46:15
3,39.892415,116.454386,493,39968.407175925895,9966.830479252658,-9345.629344073028,2009-06-04 09:46:20
4,39.89236,116.454361,492,39968.4072337963,9964.700790673769,-9351.743543606746,2009-06-04 09:46:25
5,39.892309,116.454381,491,39968.4072916667,9966.404541535598,-9357.413074117021,2009-06-04 09:46:30
6,39.892264,116.454388,487,39968.407349537,9967.000854337315,-9362.415601066285,2009-06-04 09:46:35
7,39.892186,116.454393,486,39968.4074074074,9967.4267920522,-9371.086647840833,2009-06-04 09:46:40
8,39.892119,116.454405,484,39968.4074652778,9968.449042570926,-9378.534854746656,2009-06-04 09:46:45
9,39.892045,116.454395,481,39968.4075231481,9967.597167136852,-9386.761232589577,2009-06-04 09:46:50
10,39.892029,116.454401,482,39968.4075810185,9968.108292397299,-9388.53990888997,2009-06-04 09:46:55
11,39.892003,116.454409,481,39968.4076388889,9968.789792742375,-9391.430257883429,2009-06-04 09:47:00
12,39.891928,116.454409,478,39968.4076967593,9968.789792742375,-9399.767803107485,2009-06-04 09:47:05
13,39.891647,116.454394,466,39968.4077546296,9967.511979595609,-9431.005806519292,2009-06-04 09:47:10
14,39.891575,116.454407,464,39968.4078125,9968.619417655571,-9439.009850259768,2009-06-04 09:47:15
15,39.891519,116.454414,463,39968.4078703704,9969.215730455062,-9445.235217660596,2009-06-04 09:47:20
16,39.89148,116.454434,463,39968.4079282407,9970.919481318728,-9449.57074140966,2009-06-04 09:47:25
17,39.891444,116.454433,463,39968.4079861111,9970.83429377533,-9453.57276334855,2009-06-04 09:47:30
18,39.891419,116.454413,463,39968.4080439815,9969.130542913828,-9456.351945261003,2009-06-04 09:47:35
19,39.891411,116.454401,463,39968.408101851805,9968.108292397299,-9457.241283474541,2009-06-04 09:47:40
20,39.891388,116.454384,464,39968.4081597222,9966.660104165836,-9459.798130843277,2009-06-04 09:47:45
21,39.891375,116.454367,465,39968.408217592594,9965.211915932114,-9461.24330544593,2009-06-04 09:47:50
22,39.891363,116.454368,467,39968.408275463,9965.29710347553,-9462.577312772944,2009-06-04 09:47:55
23,39.891343,116.454361,467,39968.4083333333,9964.700790673769,-9464.800658323,2009-06-04 09:48:00
24,39.89132,116.454381,468,39968.4083912037,9966.404541535598,-9467.357505711043,2009-06-04 09:48:05
25,39.891247,116.454433,471,39968.4084490741,9970.83429377533,-9475.472717032846,2009-06-04 09:48:10
