,Lat,Long,Alt,dayNo,x,y,datetime
0,40.071538,116.417101,492,39990.8878009259,6790.612741061001,10566.779016043212,2009-06-26 21:18:26
1,40.071476,116.417198,492,39990.8878587963,6798.875933690982,10559.886787923431,2009-06-26 21:18:31
2,40.07142,116.417261,491,39990.887916666696,6804.2427495233605,10553.661549579816,2009-06-26 21:18:36
3,40.071345,116.417274,490,39990.887974537,6805.350187710575,10545.324176734584,2009-06-26 21:18:41
4,40.071283,116.417291,489,39990.888032407405,6806.798376106189,10538.431948462092,2009-06-26 21:18:46
5,40.071244,116.417354,489,39990.8880902778,6812.165191937312,10534.096514523122,2009-06-26 21:18:51
6,40.071202,116.417384,490,39990.8881481481,6814.7208185238815,10529.427585644069,2009-06-26 21:18:56
7,40.071175,116.417548,489,39990.8882060185,6828.691577184754,10526.426131352237,2009-06-26 21:19:01
8,40.071159,116.417713,489,39990.8882638889,6842.747523392963,10524.647491768545,2009-06-26 21:19:06
9,40.071145,116.417881,488,39990.8883217593,6857.059032254504,10523.09118212898,2009-06-26 21:19:11
10,40.071054,116.417782,489,39990.8883796296,6848.625464532563,10512.975169413372,2009-06-26 21:19:16
11,40.070824,116.417589,489,39990.8884375,6832.18426684799,10487.407224715558,2009-06-26 21:19:21
12,40.070524,116.417469,489,39990.888495370404,6821.961760512331,10454.057730610866,2009-06-26 21:19:26
13,40.070444,116.417538,489,39990.8885532407,6827.839701655551,10445.164531988346,2009-06-26 21:19:31
14,40.070406,116.417625,489,39990.8886111111,6835.251018749604,10440.940262613374,2009-06-26 21:19:36
15,40.070262,116.417758,488,39990.8886689815,6846.580963267105,10424.932504815904,2009-06-26 21:19:41
16,40.070324,116.417804,488,39990.8887268519,6850.4995906938975,10431.824733900006,2009-06-26 21:19:46
17,40.07040900000001,116.417856,488,39990.8887847222,6854.929343436491,10441.273757565279,2009-06-26 21:19:51
18,40.070515,116.417914,487,39990.8888425926,6859.8702214946825,10453.057245770191,2009-06-26 21:19:56
19,40.070561,116.417984,487,39990.888900463,6865.833350184338,10458.170834946115,2009-06-26 21:20:01
20,40.070593,116.418049,486,39990.8889583333,6871.3705411099645,10461.728114357677,2009-06-26 21:20:06
21,40.070597,116.418127,486,39990.8890162037,6878.015170219511,10462.172774282752,2009-06-26 21:20:11
22,40.07060300000001,116.418211,485,39990.8890740741,6885.170924643538,10462.839764171049,2009-06-26 21:20:16
23,40.070745,116.418235,485,39990.8891319444,6887.2154259066465,10478.625191379926,2009-06-26 21:20:21
24,40.070725,116.418287,484,39990.8891898148,6891.645178644397,10476.401891789012,2009-06-26 21:20:26
25,40.070707,116.418342,483,39990.8892476852,6896.330494038293,10474.400922151604,2009-06-26 21:20:31
26,40.070685,116.418365,482,39990.889305555604,6898.289807749927,10471.955292590386,2009-06-26 21:20:36
27,40.070711,116.418359,482,39990.8893634259,6897.77868243433,10474.845582070837,2009-06-26 21:20:41
28,40.070711,116.418359,482,39990.8893981481,6897.77868243433,10474.845582070837,2009-06-26 21:20:44
29,40.070715,116.418353,482,39990.8894212963,6897.267557116561,10475.290241990573,2009-06-26 21:20:46
30,40.070734,116.418405,482,39990.8894791667,6901.69730985515,10477.402376605449,2009-06-26 21:20:51
31,40.070715,116.418451,481,39990.889537037,6905.615937275506,10475.290241990573,2009-06-26 21:20:56
32,40.070895,116.418462,477,39990.8895949074,6906.553000353514,10495.299938151484,2009-06-26 21:21:01
33,40.070913,116.418518,470,39990.8896527778,6911.323503298248,10497.300907744091,2009-06-26 21:21:06
34,40.070925,116.418584,463,39990.8897106481,6916.9458817692675,10498.634887470897,2009-06-26 21:21:11
35,40.071034,116.418796,458,39990.8897685185,6935.005642910286,10510.751869902402,2009-06-26 21:21:16
36,40.071065,116.41883,452,39990.8898263889,6937.902019694609,10514.19798414413,2009-06-26 21:21:21
37,40.071089,116.418852,446,39990.8898842593,6939.7761458509485,10516.865943547706,2009-06-26 21:21:26
38,40.071153,116.418815,441,39990.8899421296,6936.624206408204,10523.98050192373,2009-06-26 21:21:31
39,40.071301,116.418558,438,39990.89,6914.73100540214,10540.432917965154,2009-06-26 21:21:36
40,40.07137,116.418522,435,39990.8900578704,6911.664253507784,10548.103301024576,2009-06-26 21:21:41
41,40.071424,116.418515,432,39990.8901157407,6911.0679406394665,10554.106209462485,2009-06-26 21:21:46
42,40.071468,116.41853600000002,426,39990.8901736111,6912.8568792465585,10558.997468161817,2009-06-26 21:21:51
43,40.071491,116.418569,421,39990.8902314815,6915.66806847989,10561.554262471784,2009-06-26 21:21:56
44,40.071517,116.418603,415,39990.8902893519,6918.564445268062,10564.444551684965,2009-06-26 21:22:01
45,40.071535,116.418635,411,39990.8903472222,6921.290446950177,10566.445521134023,2009-06-26 21:22:06
46,40.071588,116.418658,406,39990.8904050926,6923.2497606603465,10572.337264490046,2009-06-26 21:22:11
47,40.07167000000001,116.418632,402,39990.890462963,6921.034884291472,10581.452791875216,2009-06-26 21:22:16
48,40.071831,116.418446,397,39990.8905208333,6905.189999510797,10599.35035148842,2009-06-26 21:22:21
49,40.071883,116.418454,394,39990.8905787037,6905.871499932162,10605.130929677309,2009-06-26 21:22:26
50,40.071942,116.418458,393,39990.8906365741,6906.212250141756,10611.689662581435,2009-06-26 21:22:31
51,40.071988,116.418465,387,39990.8906944444,6906.808563010162,10616.80325091574,2009-06-26 21:22:36
52,40.07203,116.41848799999998,386,39990.8907523148,6908.767876719016,10621.472179371533,2009-06-26 21:22:41
53,40.072097,116.418499,388,39990.8908101852,6909.7049397991,10628.920231860968,2009-06-26 21:22:46
54,40.07217,116.41848,391,39990.8908680556,6908.086376299875,10637.035274060592,2009-06-26 21:22:51
55,40.072238,116.418472,392,39990.8909259259,6907.404875878556,10644.594491390502,2009-06-26 21:22:56
56,40.072292,116.418471,390,39990.8909837963,6907.319688325621,10650.597399227443,2009-06-26 21:23:01
57,40.072346,116.418472,388,39990.8910416667,6907.404875878556,10656.600307027707,2009-06-26 21:23:06
58,40.072382,116.418461,387,39990.891099537,6906.4678128005735,10660.602245539738,2009-06-26 21:23:11
59,40.07241,116.418442,388,39990.8911574074,6904.849249301194,10663.714864371566,2009-06-26 21:23:16
60,40.072429,116.418424,387,39990.8912152778,6903.315873354682,10665.826998572828,2009-06-26 21:23:21
61,40.072455,116.418389,385,39990.8912731481,6900.3343090122335,10668.717287472617,2009-06-26 21:23:26
62,40.072618,116.418648,66,39990.8913310185,6922.397885133541,10686.83717537642,2009-06-26 21:23:31
63,40.072628,116.418625,73,39990.8913888889,6920.4385714254895,10687.94882493087,2009-06-26 21:23:36
64,40.072615,116.418578,80,39990.8914467593,6916.434756453955,10686.503680510192,2009-06-26 21:23:41
