,Lat,Long,Alt,dayNo,x,y,datetime
0,40.070979,116.418281,63,40008.9860648148,6891.1340533287,10504.637796217607,2009-07-14 23:39:56
1,40.070818,116.418573,21,40008.9861226852,6916.0088186893845,10486.74023484497,2009-07-14 23:40:01
2,40.070811,116.418682,20,40008.9861805556,6925.294261921129,10485.962079994897,2009-07-14 23:40:06
3,40.070824,116.41872,25,40008.986238425896,6928.5313889156605,10487.407224715558,2009-07-14 23:40:11
4,40.070807,116.418764,26,40008.9862962963,6932.279641229291,10485.51742008079,2009-07-14 23:40:16
5,40.070755,116.418796,23,40008.9863541667,6935.005642910286,10479.736841173104,2009-07-14 23:40:21
6,40.070703,116.418887,19,40008.986412037004,6942.7577101898705,10473.956262232165,2009-07-14 23:40:26
7,40.07075800000001,116.418929,31,40008.9864699074,6946.335587394055,10480.070336112294,2009-07-14 23:40:31
8,40.070857,116.41887,52,40008.9865277778,6941.309521795783,10491.075668996951,2009-07-14 23:40:36
9,40.070915,116.418883,74,40008.9865856481,6942.416959980649,10497.523237698806,2009-07-14 23:40:41
10,40.070981,116.418863,92,40008.9866435185,6940.713208927994,10504.860126170628,2009-07-14 23:40:46
11,40.071066,116.418822,115,40008.9867013889,6937.2205192738975,10514.309149117778,2009-07-14 23:40:51
12,40.07113,116.418809,133,40008.9867592593,6936.1130810931945,10521.423707512673,2009-07-14 23:40:56
13,40.071189,116.41881,145,40008.9868171296,6936.19826864606,10527.982440986414,2009-07-14 23:41:01
14,40.07125,116.418891,121,40008.986875,6943.0984603990855,10534.76350436094,2009-07-14 23:41:06
15,40.071288,116.418998,95,40008.9869328704,6952.213528515464,10538.987773324705,2009-07-14 23:41:11
16,40.071332,116.419043,90,40008.9869907407,6956.046968377071,10543.879032100758,2009-07-14 23:41:16
17,40.071384,116.419074,89,40008.987048611096,6958.687782503311,10549.65961062305,2009-07-14 23:41:21
18,40.071431,116.419065,96,40008.9871064815,6957.921094532387,10554.884364256834,2009-07-14 23:41:26
19,40.071477,116.41898,99,40008.9871643518,6950.680152571132,10559.997952893224,2009-07-14 23:41:31
20,40.071506,116.418996,112,40008.987222222204,6952.043153409821,10563.22173701937,2009-07-14 23:41:36
21,40.071567,116.418974,118,40008.987280092595,6950.169027256339,10570.002800145969,2009-07-14 23:41:41
22,40.07162,116.418952,126,40008.987337963,6948.294901102753,10575.894543479537,2009-07-14 23:41:46
23,40.071691,116.41893,130,40008.9873958333,6946.420774946893,10583.787256190148,2009-07-14 23:41:51
24,40.071869,116.41905,96,40008.9874537037,6956.643281244584,10603.574620168409,2009-07-14 23:41:56
25,40.071942,116.419021,99,40008.9875115741,6954.172842223815,10611.689662581435,2009-07-14 23:42:01
26,40.072035,116.418931,96,40008.9875694444,6946.505962499729,10622.02800418626,2009-07-14 23:42:06
27,40.072104,116.418882,86,40008.9876273148,6942.331772427801,10629.698386594915,2009-07-14 23:42:11
28,40.072162,116.418871,86,40008.9876851852,6941.394709348634,10636.145954370866,2009-07-14 23:42:16
29,40.072206,116.418855,92,40008.9877430556,6940.03170850951,10641.037212654568,2009-07-14 23:42:21
30,40.072297,116.418865,96,40008.9878009259,6940.883584033698,10651.153224025376,2009-07-14 23:42:26
31,40.072344,116.418878,92,40008.987858796296,6941.99102221641,10656.377977109687,2009-07-14 23:42:31
32,40.072403,116.418843,89,40008.9879166667,6939.009457877421,10662.936709664376,2009-07-14 23:42:36
33,40.072461,116.418846,95,40008.987974537005,6939.265020535988,10669.38427721727,2009-07-14 23:42:41
34,40.072525,116.418839,99,40008.988032407404,6938.668707668162,10676.498834466764,2009-07-14 23:42:46
35,40.07255900000001,116.418817,96,40008.988090277795,6936.794581511759,10680.27844298508,2009-07-14 23:42:51
36,40.072576,116.418759,98,40008.9881481482,6931.853703467089,10682.168247237269,2009-07-14 23:42:56
37,40.072586,116.418682,99,40008.988206018505,6925.294261921129,10683.2798967971,2009-07-14 23:43:01
38,40.072583,116.418618,102,40008.9882638889,6919.842258555157,10682.946401929641,2009-07-14 23:43:06
39,40.07258,116.41855,106,40008.9883217593,6914.049504980953,10682.612907062065,2009-07-14 23:43:11
40,40.072573,116.418473,110,40008.9883796296,6907.4900634314945,10681.834752369421,2009-07-14 23:43:16
41,40.072565,116.4184,115,40008.9884375,6901.271372092558,10680.945432721735,2009-07-14 23:43:21
42,40.07258,116.418285,114,40008.9884953704,6891.474803540612,10682.612907062065,2009-07-14 23:43:26
43,40.072577,116.418224,118,40008.9885532407,6886.27836282593,10682.279412193664,2009-07-14 23:43:31
44,40.072583,116.418146,127,40008.9886111111,6879.633733720188,10682.946401929641,2009-07-14 23:43:36
45,40.072588,116.41808799999998,133,40008.988668981496,6874.692855662734,10683.502226708915,2009-07-14 23:43:41
46,40.072578,116.418042,140,40008.9887268519,6870.774228238761,10682.390577149336,2009-07-14 23:43:46
47,40.072567,116.417989,143,40008.988784722205,6866.25928794738,10681.167762633384,2009-07-14 23:43:51
48,40.072573,116.417928,146,40008.9888425926,6861.06284723313,10681.834752369421,2009-07-14 23:43:56
49,40.072601,116.417826,152,40008.988900462995,6852.373716855131,10684.947371132685,2009-07-14 23:44:01
50,40.072594,116.417758,157,40008.9889583333,6846.580963267105,10684.16921644334,2009-07-14 23:44:06
51,40.072588,116.417656,157,40008.989016203705,6837.891832885373,10683.502226708915,2009-07-14 23:44:11
52,40.07258,116.417569,156,40008.9890740741,6830.480515791899,10682.612907062065,2009-07-14 23:44:16
53,40.072588,116.417482,151,40008.9891319444,6823.069198698972,10683.502226708915,2009-07-14 23:44:21
