,Lat,Long,Alt,dayNo,x,y,datetime
0,39.895324,116.45481200000002,492,39918.4127662037,10003.12037257458,-9022.243827557628,2009-04-15 09:54:23
1,39.895327,116.454744,492,39918.412824074105,9997.327619650448,-9021.910325877792,2009-04-15 09:54:28
2,39.89539,116.45463,493,39918.4128819444,9987.616239753448,-9014.906790625804,2009-04-15 09:54:33
3,39.895348,116.454614,493,39918.4129398148,9986.25323906221,-9019.575814121486,2009-04-15 09:54:38
4,39.89535,116.454593,493,39918.4129976852,9984.464300660664,-9019.353479668629,2009-04-15 09:54:43
5,39.89530300000001,116.454608,494,39918.413055555604,9985.742113806496,-9024.578339319678,2009-04-15 09:54:48
6,39.895254,116.454609,493,39918.4131134259,9985.827301349838,-9030.025533454971,2009-04-15 09:54:53
7,39.895199,116.454617,494,39918.4131712963,9986.508801692231,-9036.139730990848,2009-04-15 09:54:58
8,39.895192,116.454578,494,39918.4132291667,9983.18648751476,-9036.917901588537,2009-04-15 09:55:03
9,39.895099,116.454653,495,39918.413287037,9989.575553241406,-9047.256453880429,2009-04-15 09:55:08
10,39.895055,116.454652,496,39918.4133449074,9989.490365698077,-9052.147811992902,2009-04-15 09:55:13
11,39.895012,116.454726,497,39918.4134027778,9995.794243879674,-9056.928002899054,2009-04-15 09:55:18
12,39.89492,116.454746,498,39918.4134606481,9997.497994737048,-9067.15538817364,2009-04-15 09:55:23
13,39.894861,116.45474,498,39918.4135185185,9996.986869479411,-9073.71425487453,2009-04-15 09:55:28
14,39.894802,116.454688,498,39918.4135763889,9992.55711724469,-9080.27312161927,2009-04-15 09:55:33
15,39.894768,116.454612,499,39918.413634259305,9986.082863979862,-9084.052807560429,2009-04-15 09:55:38
16,39.894703,116.454675,499,39918.4136921296,9991.449679185876,-9091.27867778264,2009-04-15 09:55:43
17,39.89467,116.454602,500,39918.41375,9985.230988548608,-9094.947196532112,2009-04-15 09:55:48
18,39.89463,116.454627,500,39918.4138078704,9987.36067712344,-9099.393885943562,2009-04-15 09:55:53
19,39.894551,116.454689,501,39918.413865740695,9992.642304788007,-9108.176097591608,2009-04-15 09:55:58
20,39.894506,116.454648,502,39918.4139236111,9989.149615524759,-9113.17862324956,2009-04-15 09:56:03
21,39.894439,116.454702,504,39918.4139814815,9993.749742846763,-9120.626828165869,2009-04-15 09:56:08
22,39.894443,116.4546,505,39918.4140393519,9985.060613461916,-9120.182159213668,2009-04-15 09:56:13
23,39.894405,116.454567,506,39918.4140972222,9982.24942454221,-9124.406514264998,2009-04-15 09:56:18
24,39.894384,116.454493,507,39918.4141550926,9975.945546359082,-9126.741026274773,2009-04-15 09:56:23
25,39.894369,116.454446,508,39918.414212963,9971.941731832963,-9128.408534856842,2009-04-15 09:56:28
26,39.894295,116.454525,509,39918.4142708333,9978.671547736189,-9136.634910569395,2009-04-15 09:56:33
27,39.894262,116.454502,511,39918.4143287037,9976.71223424514,-9140.303429490492,2009-04-15 09:56:38
28,39.894223,116.454459,512,39918.4143865741,9973.04916989488,-9144.638951870338,2009-04-15 09:56:43
29,39.894156,116.454472,514,39918.4144444444,9974.156607954574,-9152.087157029333,2009-04-15 09:56:48
30,39.894113,116.454403,515,39918.4145023148,9968.278667484114,-9156.867348430978,2009-04-15 09:56:53
31,39.894092,116.454346,517,39918.4145601852,9963.422977526774,-9159.201860518531,2009-04-15 09:56:58
32,39.894074,116.454322,519,39918.4146180556,9961.378476493168,-9161.2028708852,2009-04-15 09:57:03
33,39.89404,116.454253,520,39918.4146759259,9955.500536019468,-9164.982557141757,2009-04-15 09:57:08
34,39.893949,116.454323,522,39918.4147337963,9961.4636640366,-9175.098776317622,2009-04-15 09:57:13
35,39.893929,116.4543,523,39918.4147916667,9959.504350546262,-9177.322121205,2009-04-15 09:57:18
36,39.893892,116.454256,525,39918.414849537,9955.756098647658,-9181.43530926089,2009-04-15 09:57:23
37,39.893872,116.454168,526,39918.4149074074,9948.25959485297,-9183.658654163568,2009-04-15 09:57:28
38,39.893813,116.454165,527,39918.4149652778,9948.004032222529,-9190.217521655162,2009-04-15 09:57:33
39,39.893695,116.454228,529,39918.4150231481,9953.370847441702,-9203.335256772014,2009-04-15 09:57:38
40,39.893522,116.454325,531,39918.4150810185,9961.634039123464,-9222.567190783515,2009-04-15 09:57:43
41,39.893259,116.454571,532,39918.4151388889,9982.59017471346,-9251.804177904534,2009-04-15 09:57:48
42,39.892457,116.455024,535,39918.4151967593,10021.180131668774,-9340.96031900065,2009-04-15 09:57:53
43,39.891582,116.455934,537,39918.4152546296,10098.700795554758,-9438.231679338014,2009-04-15 09:57:58
44,39.891278,116.456376,538,39918.4153125,10136.353689346397,-9472.026531394633,2009-04-15 09:58:03
45,39.891252,116.456592,538,39918.4153703704,10154.754198506402,-9474.916880638708,2009-04-15 09:58:08
46,39.891613,116.456294,540,39918.415428240696,10129.368310865291,-9434.785493833424,2009-04-15 09:58:13
47,39.89298400000001,116.455216,539,39918.4154861111,10037.536139894526,-9282.375172988195,2009-04-15 09:58:18
48,39.893143,116.45494,541,39918.4155439815,10014.024378066082,-9264.699579348746,2009-04-15 09:58:23
49,39.893151,116.454742,543,39918.415601851804,9997.157244566015,-9263.810241312556,2009-04-15 09:58:28
50,39.89321500000001,116.454535,545,39918.4156597222,9979.52342316552,-9256.695537051828,2009-04-15 09:58:33
51,39.893249,116.454273,547,39918.4157175926,9957.204286881972,-9252.915850436253,2009-04-15 09:58:38
52,39.893218,116.454177,549,39918.415775463,9949.026282742108,-9256.362035292428,2009-04-15 09:58:43
53,39.89314,116.454265,552,39918.4158333333,9956.522786536549,-9265.03308111244,2009-04-15 09:58:48
54,39.893107,116.454268,554,39918.4158912037,9956.77834916473,-9268.701600522087,2009-04-15 09:58:53
55,39.893061,116.454239,556,39918.4159490741,9954.307910415424,-9273.815294267795,2009-04-15 09:58:58
56,39.893073,116.454069,557,39918.4160069444,9939.826028079424,-9272.481287200877,2009-04-15 09:59:03
57,39.892968,116.45415,559,39918.4160648148,9946.72621907678,-9284.153849096303,2009-04-15 09:59:08
58,39.892912,116.454194,561,39918.4161226852,9950.474470974677,-9290.379215497287,2009-04-15 09:59:13
59,39.89293,116.45408799999998,563,39918.4161805556,9941.444591399571,-9288.378204864326,2009-04-15 09:59:18
60,39.892856,116.454051,565,39918.416238425896,9938.292652304845,-9296.604581939824,2009-04-15 09:59:23
61,39.892757,116.454132,566,39918.4162962963,9945.192843300489,-9307.610140569032,2009-04-15 09:59:28
62,39.89272800000001,116.454106,567,39918.4163541667,9942.97796717828,-9310.833991100444,2009-04-15 09:59:33
63,39.892587,116.454226,569,39918.416412037004,9953.200472354778,-9326.508574872465,2009-04-15 09:59:38
64,39.8925,116.454339,570,39918.4164699074,9962.826664724964,-9336.1801266883,2009-04-15 09:59:43
65,39.892354,116.454392,572,39918.4165277778,9967.34160450879,-9352.41054719438,2009-04-15 09:59:48
66,39.891618,116.455015,574,39918.4165856481,10020.413443782028,-9434.229657462,2009-04-15 09:59:53
67,39.89123,116.455775,574,39918.4166435185,10085.155976277909,-9477.362560774742,2009-04-15 09:59:58
68,39.890997,116.456078,576,39918.4167013889,10110.967801682616,-9503.264537144176,2009-04-15 10:00:03
69,39.890815,116.456404,578,39918.4167592593,10138.738940535526,-9523.496982687557,2009-04-15 10:00:08
70,39.890937,116.456254,581,39918.4168171296,10125.960809165674,-9509.934574089359,2009-04-15 10:00:13
71,39.891725,116.455146,582,39918.416875,10031.573011897037,-9422.334759207355,2009-04-15 10:00:18
72,39.89219600000001,116.454624,583,39918.4169328704,9987.10511449343,-9369.974975172352,2009-04-15 10:00:23
73,39.892315,116.45408799999998,586,39918.4169907407,9941.444591399571,-9356.746070525931,2009-04-15 10:00:28
74,39.892311,116.45396399999998,591,39918.417048611096,9930.881336043729,-9357.190739587078,2009-04-15 10:00:33
75,39.892406,116.453611,594,39918.4171064815,9900.810133274716,-9346.629849448314,2009-04-15 10:00:38
76,39.892428,116.453377,598,39918.4171643518,9880.876248129236,-9344.184169643415,2009-04-15 10:00:43
77,39.892412,116.453198,601,39918.417222222204,9865.627677857894,-9345.962845864671,2009-04-15 10:00:48
78,39.892367,116.453258,605,39918.417280092595,9870.738930464755,-9350.965372754616,2009-04-15 10:00:53
79,39.892394,116.45306399999998,608,39918.417337963,9854.212547031651,-9347.963856616974,2009-04-15 10:00:58
80,39.892279,116.452864,611,39918.4173958333,9837.17503832792,-9360.748092081498,2009-04-15 10:01:03
81,39.892317,116.452914,615,39918.4174537037,9841.434415506641,-9356.523735996143,2009-04-15 10:01:08
82,39.892511,116.452452,618,39918.4175115741,9802.07777036174,-9334.957286798312,2009-04-15 10:01:13
83,39.892522,116.452344,621,39918.4175694444,9792.87751564125,-9333.734446909872,2009-04-15 10:01:18
84,39.892509,116.452339,625,39918.4176273148,9792.451577923182,-9335.179621323136,2009-04-15 10:01:23
85,39.892443,116.452215,628,39918.4176851852,9781.888322500106,-9342.516660688698,2009-04-15 10:01:28
86,39.892552,116.452038,632,39918.4177430556,9766.810127252813,-9330.399429039408,2009-04-15 10:01:33
87,39.892712,116.451867,635,39918.4178009259,9752.24305725673,-9312.612667260268,2009-04-15 10:01:38
88,39.892857,116.451736,638,39918.417858796296,9741.083489010394,-9296.493414681849,2009-04-15 10:01:43
89,39.893013,116.451568,641,39918.4179166667,9726.771981631342,-9279.151322551805,2009-04-15 10:01:48
90,39.890624,116.455479,492,39918.4521064815,10059.940463643416,-9544.729934236157,2009-04-15 10:51:02
91,39.890346,116.454768,51,39918.4521643519,9999.372120680877,-9575.634440466718,2009-04-15 10:51:07
92,39.890608,116.454847,90,39918.4542013889,10006.101936576115,-9546.50861082755,2009-04-15 10:54:03
93,39.890661,116.45486,91,39918.4542592593,10007.209374634229,-9540.616744632647,2009-04-15 10:54:08
94,39.890719,116.454854,93,39918.4543171296,10006.698249374644,-9534.169042046862,2009-04-15 10:54:13
95,39.890798,116.454851,93,39918.454375,10006.442686747014,-9525.386826524158,2009-04-15 10:54:18
96,39.890847,116.454854,95,39918.4544328704,10006.698249374644,-9519.939629594945,2009-04-15 10:54:23
97,39.89089600000001,116.454842,97,39918.454490740696,10005.675998859775,-9514.492432695048,2009-04-15 10:54:28
98,39.890968,116.45481399999998,100,39918.4545486111,10003.2907476568,-9506.488388328149,2009-04-15 10:54:33
99,39.891024,116.454804,97,39918.4546064815,10002.438872230512,-9500.2630205331,2009-04-15 10:54:38
100,39.89108,116.454828,92,39918.454664351804,10004.483373260487,-9494.037652778186,2009-04-15 10:54:43
101,39.891139,116.454858,85,39918.4547222222,10007.0389995477,-9487.478783222065,2009-04-15 10:54:48
102,39.89122800000001,116.45485,73,39918.4547800926,10006.357499203748,-9477.584895332357,2009-04-15 10:54:53
103,39.89129000000001,116.454861,65,39918.454837963,10007.294562177487,-9470.692524053857,2009-04-15 10:54:58
104,39.891337,116.454875,60,39918.4548958333,10008.487187776636,-9465.467661988732,2009-04-15 10:55:03
105,39.891379,116.454854,58,39918.4549305556,10006.698249374644,-9460.798636336864,2009-04-15 10:55:06
106,39.891442,116.454899,79,39918.454988425896,10010.53168880607,-9453.795097901391,2009-04-15 10:55:11
107,39.891498,116.454896,79,39918.4550462963,10010.276126178484,-9447.569730446085,2009-04-15 10:55:16
108,39.891524,116.454896,79,39918.4551041667,10010.276126178484,-9444.679381284574,2009-04-15 10:55:21
109,39.891593,116.45492,79,39918.455162037004,10012.320627207764,-9437.00883931878,2009-04-15 10:55:26
110,39.891698,116.454922,83,39918.4552199074,10012.491002294257,-9425.336275576186,2009-04-15 10:55:31
